country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw
FRO,extensive,mg_abx_tetracyclines,8.34500251,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.126670013333333
FJI,extensive,mg_abx_tetracyclines,21.76200005,Mulchandani et al. 2023.,2733,Pigmeat,0.75,29.016000066666667
FIN,extensive,mg_abx_tetracyclines,0.582763967,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7770186226666667
FRA,extensive,mg_abx_tetracyclines,2.42500455,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.2333394
GUF,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
PYF,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
GAB,extensive,mg_abx_tetracyclines,4.787496019,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.383328025333333
GMB,extensive,mg_abx_tetracyclines,4.839905035,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.4532067133333335
GEO,extensive,mg_abx_tetracyclines,8.230828411,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.974437881333332
DEU,extensive,mg_abx_tetracyclines,2.279381978,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.039175970666667
GHA,extensive,mg_abx_tetracyclines,5.390500097,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.187333462666667
GBZ,extensive,mg_abx_tetracyclines,8.34500251,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.126670013333333
GRC,extensive,mg_abx_tetracyclines,18.19923991,Mulchandani et al. 2023.,2733,Pigmeat,0.75,24.265653213333334
GRL,extensive,mg_abx_tetracyclines,8.34500251,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.126670013333333
GRD,extensive,mg_abx_tetracyclines,6.694809284,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.926412378666667
GLP,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
GUM,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
GTM,extensive,mg_abx_tetracyclines,8.687889541,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.583852721333335
GIN,extensive,mg_abx_tetracyclines,4.298841645,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.731788860000001
GNB,extensive,mg_abx_tetracyclines,5.124467144,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.832622858666666
GUY,extensive,mg_abx_tetracyclines,5.380140097,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.173520129333333
HTI,extensive,mg_abx_tetracyclines,8.448741443,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.264988590666666
VAT,extensive,mg_abx_tetracyclines,8.34500251,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.126670013333333
HND,extensive,mg_abx_tetracyclines,7.548408684,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.064544912
HUN,extensive,mg_abx_tetracyclines,7.384099697,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.845466262666667
ISL,extensive,mg_abx_tetracyclines,0.14259288,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.19012384000000002
IND,extensive,mg_abx_tetracyclines,27.80794373,Mulchandani et al. 2023.,2733,Pigmeat,0.75,37.07725830666667
IDN,extensive,mg_abx_tetracyclines,25.79839292,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.397857226666666
IRN,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
IRQ,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
IRL,extensive,mg_abx_tetracyclines,2.807211264,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.7429483520000004
ISR,extensive,mg_abx_tetracyclines,7.424583906,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.899445208
ITA,extensive,mg_abx_tetracyclines,6.952240522,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.269654029333333
JAM,extensive,mg_abx_tetracyclines,6.900541269,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.200721692
JPN,extensive,mg_abx_tetracyclines,16.43120057,Mulchandani et al. 2023.,2733,Pigmeat,0.75,21.90826742666667
JOR,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
KAZ,extensive,mg_abx_tetracyclines,9.124899946,Mulchandani et al. 2023.,2733,Pigmeat,0.75,12.166533261333333
KEN,extensive,mg_abx_tetracyclines,5.573890477,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.431853969333333
KIR,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
KWT,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
KGZ,extensive,mg_abx_tetracyclines,8.31170117,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.082268226666665
LAO,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
LVA,extensive,mg_abx_tetracyclines,1.339912939,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.7865505853333332
LBN,extensive,mg_abx_tetracyclines,7.319564516,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.759419354666667
LSO,extensive,mg_abx_tetracyclines,5.006152377,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.674869836
LBR,extensive,mg_abx_tetracyclines,4.393203716,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.857604954666667
LBY,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
LIE,extensive,mg_abx_tetracyclines,8.34500251,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.126670013333333
LTU,extensive,mg_abx_tetracyclines,0.429001979,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.5720026386666667
LUX,extensive,mg_abx_tetracyclines,1.430082261,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.906776348
MDG,extensive,mg_abx_tetracyclines,5.626579143,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.502105524
MWI,extensive,mg_abx_tetracyclines,5.330396294,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.107195058666666
MYS,extensive,mg_abx_tetracyclines,25.95597243,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.60796324
MDV,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
MLI,extensive,mg_abx_tetracyclines,4.927237187,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.569649582666667
MLT,extensive,mg_abx_tetracyclines,7.385959506,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.847946008
MHL,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
MTQ,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
MRT,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
MUS,extensive,mg_abx_tetracyclines,2.950907964,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.9345439520000003
MYT,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
MEX,extensive,mg_abx_tetracyclines,9.608488354,Mulchandani et al. 2023.,2733,Pigmeat,0.75,12.811317805333333
FSM,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
MCO,extensive,mg_abx_tetracyclines,8.34500251,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.126670013333333
MNG,extensive,mg_abx_tetracyclines,26.99556124,Mulchandani et al. 2023.,2733,Pigmeat,0.75,35.99408165333333
MNE,extensive,mg_abx_tetracyclines,7.994697056,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.659596074666666
MSR,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
MAR,extensive,mg_abx_tetracyclines,2.524573694,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.3660982586666663
MOZ,extensive,mg_abx_tetracyclines,5.200824283,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.934432377333334
MMR,extensive,mg_abx_tetracyclines,27.71988777,Mulchandani et al. 2023.,2733,Pigmeat,0.75,36.95985036
NAM,extensive,mg_abx_tetracyclines,5.331932469,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.1092432919999995
NRU,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
NPL,extensive,mg_abx_tetracyclines,27.52552242,Mulchandani et al. 2023.,2733,Pigmeat,0.75,36.700696560000004
NLD,extensive,mg_abx_tetracyclines,1.574548403,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.099397870666667
ANT,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
NCL,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
NZL,extensive,mg_abx_tetracyclines,0.493098638,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.6574648506666666
NIC,extensive,mg_abx_tetracyclines,7.780856458,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.374475277333334
NER,extensive,mg_abx_tetracyclines,5.490048196,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.320064261333333
NGA,extensive,mg_abx_tetracyclines,5.781448465,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.708597953333334
NIU,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
MNP,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
NOR,extensive,mg_abx_tetracyclines,0.032668814,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.04355841866666666
PSE,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
OMN,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
PAK,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
PLW,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
PAN,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
PNG,extensive,mg_abx_tetracyclines,24.1840206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,32.2453608
PRY,extensive,mg_abx_tetracyclines,9.183816943,Mulchandani et al. 2023.,2733,Pigmeat,0.75,12.245089257333333
PER,extensive,mg_abx_tetracyclines,8.069655091,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.759540121333332
PHL,extensive,mg_abx_tetracyclines,27.92997934,Mulchandani et al. 2023.,2733,Pigmeat,0.75,37.23997245333333
POL,extensive,mg_abx_tetracyclines,6.101050736,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.134734314666668
PRT,extensive,mg_abx_tetracyclines,10.31509901,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.753465346666667
PRI,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
QAT,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
REU,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
KOR,extensive,mg_abx_tetracyclines,9.120340245,Mulchandani et al. 2023.,2733,Pigmeat,0.75,12.16045366
MDA,extensive,mg_abx_tetracyclines,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
ROU,extensive,mg_abx_tetracyclines,6.058334371,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.077779161333334
RUS,extensive,mg_abx_tetracyclines,9.903985913,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.205314550666666
RWA,extensive,mg_abx_tetracyclines,5.163763283,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.885017710666666
SHN,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
KNA,extensive,mg_abx_tetracyclines,5.836039812,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.781386416
LCA,extensive,mg_abx_tetracyclines,7.239315907,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.652421209333333
SPM,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
VCT,extensive,mg_abx_tetracyclines,6.900801045,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.201068059999999
WSM,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
SMR,extensive,mg_abx_tetracyclines,8.34500251,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.126670013333333
STP,extensive,mg_abx_tetracyclines,4.277488739,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.703318318666667
SAU,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
SEN,extensive,mg_abx_tetracyclines,4.989066361,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.652088481333333
SRB,extensive,mg_abx_tetracyclines,4.367166312,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.8228884160000005
SYC,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
SLE,extensive,mg_abx_tetracyclines,4.584349687,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.112466249333333
SGP,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
SVK,extensive,mg_abx_tetracyclines,2.144554696,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.8594062613333335
SVN,extensive,mg_abx_tetracyclines,1.105202436,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.4736032479999999
SLB,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
SOM,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
ZAF,extensive,mg_abx_tetracyclines,5.486380063,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.315173417333334
ESP,extensive,mg_abx_tetracyclines,4.66812419,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.224165586666667
LKA,extensive,mg_abx_tetracyclines,20.32993133,Mulchandani et al. 2023.,2733,Pigmeat,0.75,27.106575106666668
SDN,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
SUR,extensive,mg_abx_tetracyclines,6.927249914,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.236333218666667
SWZ,extensive,mg_abx_tetracyclines,4.660772809,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.214363745333333
SWE,extensive,mg_abx_tetracyclines,0.127051552,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.16940206933333335
CHE,extensive,mg_abx_tetracyclines,1.616611577,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.155482102666667
SYR,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
TJK,extensive,mg_abx_tetracyclines,3.882577958,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.176770610666667
THA,extensive,mg_abx_tetracyclines,30.25561803,Mulchandani et al. 2023.,2733,Pigmeat,0.75,40.34082404
MKD,extensive,mg_abx_tetracyclines,7.859589769,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.479453025333333
TLS,extensive,mg_abx_tetracyclines,0.112842665,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.15045688666666665
TGO,extensive,mg_abx_tetracyclines,4.591503096,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.122004128
TKL,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
TON,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
TTO,extensive,mg_abx_tetracyclines,5.748080756,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.664107674666667
TUN,extensive,mg_abx_tetracyclines,2.298131189,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.0641749186666662
TUR,extensive,mg_abx_tetracyclines,8.34500251,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.126670013333333
TKM,extensive,mg_abx_tetracyclines,6.563683021,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.751577361333334
TCA,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
TUV,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
UGA,extensive,mg_abx_tetracyclines,5.723078458,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.630771277333333
UKR,extensive,mg_abx_tetracyclines,9.122816413,Mulchandani et al. 2023.,2733,Pigmeat,0.75,12.163755217333334
ARE,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
GBR,extensive,mg_abx_tetracyclines,0.328381343,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.4378417906666667
TZA,extensive,mg_abx_tetracyclines,5.177566026,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.903421368
USA,extensive,mg_abx_tetracyclines,16.58932296,Mulchandani et al. 2023.,2733,Pigmeat,0.75,22.119097280000002
VIR,extensive,mg_abx_tetracyclines,8.155173067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.873564089333334
URY,extensive,mg_abx_tetracyclines,8.644189417,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.525585889333334
UZB,extensive,mg_abx_tetracyclines,7.610361007,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.147148009333334
VUT,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
VEN,extensive,mg_abx_tetracyclines,8.935141561,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.913522081333333
VNM,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
WLF,extensive,mg_abx_tetracyclines,25.93351461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.57801948
ESH,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
YEM,extensive,mg_abx_tetracyclines,11.68833195,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.584442600000001
ZMB,extensive,mg_abx_tetracyclines,5.223001142,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.964001522666667
ZWE,extensive,mg_abx_tetracyclines,5.547754435,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3970059133333335
SSD,extensive,mg_abx_tetracyclines,5.130941873,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.841255830666667
AFG,intensive,mg_abx_tetracyclines,58.44165977,Mulchandani et al. 2023.,2733,Pigmeat,0.75,77.92221302666667
ALB,intensive,mg_abx_tetracyclines,41.72501255,Mulchandani et al. 2023.,2733,Pigmeat,0.75,55.63335006666667
DZA,intensive,mg_abx_tetracyclines,9.917957907,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.223943876
AND,intensive,mg_abx_tetracyclines,41.72501255,Mulchandani et al. 2023.,2733,Pigmeat,0.75,55.63335006666667
AGO,intensive,mg_abx_tetracyclines,28.16195646,Mulchandani et al. 2023.,2733,Pigmeat,0.75,37.549275279999996
AIA,intensive,mg_abx_tetracyclines,40.77586534,Mulchandani et al. 2023.,2733,Pigmeat,0.75,54.36782045333334
ATG,intensive,mg_abx_tetracyclines,34.27413953,Mulchandani et al. 2023.,2733,Pigmeat,0.75,45.69885270666666
ARG,intensive,mg_abx_tetracyclines,47.49027222,Mulchandani et al. 2023.,2733,Pigmeat,0.75,63.320362960000004
ARM,intensive,mg_abx_tetracyclines,43.04578995,Mulchandani et al. 2023.,2733,Pigmeat,0.75,57.3943866
ABW,intensive,mg_abx_tetracyclines,40.77586534,Mulchandani et al. 2023.,2733,Pigmeat,0.75,54.36782045333334
AUS,intensive,mg_abx_tetracyclines,148.4100557,Mulchandani et al. 2023.,2733,Pigmeat,0.75,197.88007426666664
AUT,intensive,mg_abx_tetracyclines,19.81954638,Mulchandani et al. 2023.,2733,Pigmeat,0.75,26.42606184
AZE,intensive,mg_abx_tetracyclines,29.44413015,Mulchandani et al. 2023.,2733,Pigmeat,0.75,39.2588402
BHS,intensive,mg_abx_tetracyclines,26.55343802,Mulchandani et al. 2023.,2733,Pigmeat,0.75,35.40458402666667
BHR,intensive,mg_abx_tetracyclines,58.44165977,Mulchandani et al. 2023.,2733,Pigmeat,0.75,77.92221302666667
BGD,intensive,mg_abx_tetracyclines,129.6675731,Mulchandani et al. 2023.,2733,Pigmeat,0.75,172.89009746666667
BRB,intensive,mg_abx_tetracyclines,33.47170707,Mulchandani et al. 2023.,2733,Pigmeat,0.75,44.62894276
BLR,intensive,mg_abx_tetracyclines,46.53065033,Mulchandani et al. 2023.,2733,Pigmeat,0.75,62.04086710666667
BEL,intensive,mg_abx_tetracyclines,12.11369588,Mulchandani et al. 2023.,2733,Pigmeat,0.75,16.151594506666665
BLZ,intensive,mg_abx_tetracyclines,34.55346531,Mulchandani et al. 2023.,2733,Pigmeat,0.75,46.07128708
BEN,intensive,mg_abx_tetracyclines,26.84770523,Mulchandani et al. 2023.,2733,Pigmeat,0.75,35.79694030666666
BMU,intensive,mg_abx_tetracyclines,40.77586534,Mulchandani et al. 2023.,2733,Pigmeat,0.75,54.36782045333334
BTN,intensive,mg_abx_tetracyclines,119.9934187,Mulchandani et al. 2023.,2733,Pigmeat,0.75,159.99122493333334
BOL,intensive,mg_abx_tetracyclines,42.51610229,Mulchandani et al. 2023.,2733,Pigmeat,0.75,56.68813638666666
BIH,intensive,mg_abx_tetracyclines,41.80041017,Mulchandani et al. 2023.,2733,Pigmeat,0.75,55.73388022666666
BWA,intensive,mg_abx_tetracyclines,22.12450593,Mulchandani et al. 2023.,2733,Pigmeat,0.75,29.499341240000003
BRA,intensive,mg_abx_tetracyclines,49.76108705,Mulchandani et al. 2023.,2733,Pigmeat,0.75,66.34811606666666
VGB,intensive,mg_abx_tetracyclines,40.77586534,Mulchandani et al. 2023.,2733,Pigmeat,0.75,54.36782045333334
BRN,intensive,mg_abx_tetracyclines,53.445457,Mulchandani et al. 2023.,2733,Pigmeat,0.75,71.26060933333333
BGR,intensive,mg_abx_tetracyclines,62.52329352,Mulchandani et al. 2023.,2733,Pigmeat,0.75,83.36439136
BFA,intensive,mg_abx_tetracyclines,27.40258223,Mulchandani et al. 2023.,2733,Pigmeat,0.75,36.53677630666667
BDI,intensive,mg_abx_tetracyclines,25.3033339,Mulchandani et al. 2023.,2733,Pigmeat,0.75,33.73777853333333
CIV,intensive,mg_abx_tetracyclines,24.59014434,Mulchandani et al. 2023.,2733,Pigmeat,0.75,32.786859119999995
CPV,intensive,mg_abx_tetracyclines,23.39677621,Mulchandani et al. 2023.,2733,Pigmeat,0.75,31.19570161333333
