item_index,item,footprint,footprint_type
Georgia,Poultry Meat,3.2516948375736665,kg_co2e
Germany,Bovine Meat,16.347677752180388,kg_co2e
Germany,Mutton & Goat Meat,25.681778505188184,kg_co2e
Germany,Pigmeat,5.157941073144926,kg_co2e
Germany,Poultry Meat,2.8063446982321825,kg_co2e
Ghana,Bovine Meat,67.69369174789611,kg_co2e
Ghana,Mutton & Goat Meat,31.877072544873545,kg_co2e
Ghana,Pigmeat,7.749877212586199,kg_co2e
Ghana,Poultry Meat,7.568411300665824,kg_co2e
Greece,Bovine Meat,15.193560143936152,kg_co2e
Greece,Mutton & Goat Meat,8.774090494428084,kg_co2e
Greece,Pigmeat,7.252283632162577,kg_co2e
Greece,Poultry Meat,2.4200813012628575,kg_co2e
Grenada,Poultry Meat,2.460690546915892,kg_co2e
Guadeloupe,Bovine Meat,55.69286901738285,kg_co2e
Guadeloupe,Mutton & Goat Meat,26.228792479868517,kg_co2e
Guadeloupe,Pigmeat,6.985609417489003,kg_co2e
Guadeloupe,Poultry Meat,9.879215792330282,kg_co2e
Guam,Mutton & Goat Meat,27.604448004471035,kg_co2e
Guam,Poultry Meat,6.40898533442005,kg_co2e
Guatemala,Bovine Meat,48.19984122023251,kg_co2e
Guatemala,Mutton & Goat Meat,27.42588090834229,kg_co2e
Guatemala,Pigmeat,4.305624362359017,kg_co2e
Guatemala,Poultry Meat,2.175931933267058,kg_co2e
Guinea,Bovine Meat,86.84403147149958,kg_co2e
Guinea,Mutton & Goat Meat,23.26686117820391,kg_co2e
Guinea,Pigmeat,5.931327459672993,kg_co2e
Guinea,Poultry Meat,5.512665811100854,kg_co2e
Guinea-Bissau,Bovine Meat,77.56658319580417,kg_co2e
Guinea-Bissau,Mutton & Goat Meat,24.12970935575214,kg_co2e
Guinea-Bissau,Pigmeat,7.817709159610332,kg_co2e
Guinea-Bissau,Poultry Meat,2.7752188700750673,kg_co2e
Guyana,Bovine Meat,26.521128076105896,kg_co2e
Guyana,Mutton & Goat Meat,33.325290622103026,kg_co2e
