country_code,country,fbs_item_code,fbs_item,schar_freshwater_item,Aquaculture production (brackishwater),Aquaculture production (freshwater),Aquaculture production (marine),Capture production,mt_production_aqua,mt_production_total
144,Mozambique,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
145,Micronesia (Federated States of),2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,5.0,0.0,5.0
145,Micronesia (Federated States of),2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
145,Micronesia (Federated States of),2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,5.0,0.0,5.0
145,Micronesia (Federated States of),2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,173729.0,0.0,173729.0
145,Micronesia (Federated States of),2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,10400.0,0.0,10400.0
145,Micronesia (Federated States of),2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,25.0,0.0,25.0
145,Micronesia (Federated States of),2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,20.0,0.0,20.0
145,Micronesia (Federated States of),2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
145,Micronesia (Federated States of),2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,150.0,0.0,150.0
145,Micronesia (Federated States of),2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
146,Republic of Moldova,2761.0,Freshwater Fish,catfish,0.0,60.0,0.0,17.0,60.0,77.0
146,Republic of Moldova,2761.0,Freshwater Fish,non_freshwater,0.0,12590.0,0.0,33.0,12590.0,12623.0
146,Republic of Moldova,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
147,Namibia,2761.0,Freshwater Fish,catfish,0.0,5.56,0.0,2800.0,5.56,2805.56
147,Namibia,2761.0,Freshwater Fish,tilapia,0.0,32.82,0.0,0.0,32.82,32.82
147,Namibia,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,153751.0,0.0,153751.0
147,Namibia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,305754.0,0.0,305754.0
147,Namibia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
147,Namibia,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,4116.0,0.0,4116.0
147,Namibia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,629.0,0.0,629.0
147,Namibia,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,350.58,0.0,350.58,350.58
147,Namibia,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
147,Namibia,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
148,Nauru,2761.0,Freshwater Fish,non_freshwater,0.3,0.0,0.0,0.0,0.3,0.3
148,Nauru,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,23.0,0.0,23.0
148,Nauru,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,33379.0,0.0,33379.0
148,Nauru,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,100.0,0.0,100.0
149,Nepal,2761.0,Freshwater Fish,catfish,0.0,3923.0,0.0,21000.0,3923.0,24923.0
149,Nepal,2761.0,Freshwater Fish,diadromous_avg,0.0,420.0,0.0,0.0,420.0,420.0
149,Nepal,2761.0,Freshwater Fish,non_freshwater,0.0,65500.0,0.0,0.0,65500.0,65500.0
149,Nepal,2761.0,Freshwater Fish,tilapia,0.0,1409.0,0.0,0.0,1409.0,1409.0
150,Netherlands,2761.0,Freshwater Fish,catfish,0.0,2870.0,0.0,510.0,2870.0,3380.0
150,Netherlands,2761.0,Freshwater Fish,diadromous_avg,0.0,50.0,0.0,15.0,50.0,65.0
150,Netherlands,2761.0,Freshwater Fish,non_freshwater,0.0,2350.0,0.0,821.0,2350.0,3171.0
150,Netherlands,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
150,Netherlands,2762.0,Demersal Fish,non_freshwater,100.0,0.0,20.0,120927.0,120.0,121047.0
150,Netherlands,2763.0,Pelagic Fish,non_freshwater,110.0,0.0,0.0,165868.0,110.0,165978.0
150,Netherlands,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,5.0,0.0,5.0
150,Netherlands,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,18805.0,0.0,18805.0
150,Netherlands,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,1921.0,0.0,1921.0
150,Netherlands,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,40750.0,11489.0,40750.0,52239.0
150,Netherlands,2769.0,"Aquatic Animals, Others",non_freshwater,100.0,0.0,0.0,0.0,100.0,100.0
153,New Caledonia,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
153,New Caledonia,2762.0,Demersal Fish,non_freshwater,0.0,0.0,8.67,169.0,8.67,177.67
153,New Caledonia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,2925.0,0.0,2925.0
153,New Caledonia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,20.0,0.0,20.0
153,New Caledonia,2765.0,Crustaceans,non_freshwater,1444.0,0.0,0.0,88.0,1444.0,1532.0
153,New Caledonia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
153,New Caledonia,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,18.0,0.0,18.0
153,New Caledonia,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,39.22,286.27,39.22,325.49
154,North Macedonia,2761.0,Freshwater Fish,catfish,0.0,39.5,0.0,319.5,39.5,359.0
154,North Macedonia,2761.0,Freshwater Fish,diadromous_avg,0.0,1556.0,0.0,67.0,1556.0,1623.0
154,North Macedonia,2761.0,Freshwater Fish,non_freshwater,0.0,351.0,0.0,13.0,351.0,364.0
155,Vanuatu,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,6.18,0.0,6.18
155,Vanuatu,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
155,Vanuatu,2761.0,Freshwater Fish,tilapia,0.0,6.18,0.0,0.0,6.18,6.18
155,Vanuatu,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,3895.8,0.0,3895.8
155,Vanuatu,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,38378.380000000005,0.0,38378.380000000005
155,Vanuatu,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1500.0,0.0,1500.0
155,Vanuatu,2765.0,Crustaceans,non_freshwater,10.0,0.0,0.0,750.0,10.0,760.0
155,Vanuatu,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
155,Vanuatu,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,50.0,0.0,50.0
155,Vanuatu,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,68.0,0.0,68.0
156,New Zealand,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,11.0,0.0,11.0
156,New Zealand,2761.0,Freshwater Fish,diadromous_avg,0.0,1492.0,12717.0,0.0,14209.0,14209.0
156,New Zealand,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,429.0,0.0,429.0
156,New Zealand,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,196012.17,0.0,196012.17
156,New Zealand,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,161403.96,0.0,161403.96
156,New Zealand,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,107.0,0.0,107.0
156,New Zealand,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,4004.24,0.0,4004.24
156,New Zealand,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,43973.03,0.0,43973.03
156,New Zealand,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,100373.0,2993.0,100373.0,103366.0
156,New Zealand,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,1103.22,0.0,1103.22
156,New Zealand,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,509.46,0.0,509.46
157,Nicaragua,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,125.96,0.0,125.96
157,Nicaragua,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
157,Nicaragua,2761.0,Freshwater Fish,tilapia,0.0,10.0,0.0,207.74,10.0,217.74
157,Nicaragua,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,5057.5,0.0,5057.5
157,Nicaragua,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,18185.94,0.0,18185.94
157,Nicaragua,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,495.38000000000005,0.0,495.38000000000005
157,Nicaragua,2765.0,Crustaceans,non_freshwater,29490.0,0.0,0.0,7826.44,29490.0,37316.44
157,Nicaragua,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,12.219999999999999,0.0,12.219999999999999
157,Nicaragua,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,11684.199999999999,0.0,11684.199999999999
157,Nicaragua,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,8333.1,0.0,8333.1
158,Niger,2761.0,Freshwater Fish,catfish,0.0,94.3,0.0,29016.0,94.3,29110.3
158,Niger,2761.0,Freshwater Fish,tilapia,0.0,257.35,0.0,11042.0,257.35,11299.35
159,Nigeria,2761.0,Freshwater Fish,catfish,0.0,244079.0,0.0,284846.03,244079.0,528925.03
159,Nigeria,2761.0,Freshwater Fish,non_freshwater,0.0,23622.0,0.0,22803.62,23622.0,46425.619999999995
159,Nigeria,2761.0,Freshwater Fish,tilapia,0.0,21743.0,0.0,65694.77,21743.0,87437.77
159,Nigeria,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,171137.57,0.0,171137.57
159,Nigeria,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,164422.72999999998,0.0,164422.72999999998
159,Nigeria,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,55380.57,0.0,55380.57
159,Nigeria,2765.0,Crustaceans,non_freshwater,99.0,0.0,0.0,55845.66,99.0,55944.66
159,Nigeria,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,559.95,0.0,559.95
159,Nigeria,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,4322.35,0.0,4322.35
160,Niue,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
160,Niue,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,38.0,0.0,38.0
160,Niue,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
160,Niue,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
162,Norway,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
162,Norway,2761.0,Freshwater Fish,diadromous_avg,0.0,198.82,1447851.51,346.0,1448050.33,1448396.33
162,Norway,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,4.0,0.0,4.0
162,Norway,2762.0,Demersal Fish,non_freshwater,0.0,0.0,2420.0299999999997,1227243.1400000001,2420.0299999999997,1229663.1700000002
162,Norway,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,809927.24,0.0,809927.24
162,Norway,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,291.07,76.0,291.07,367.07
162,Norway,2765.0,Crustaceans,non_freshwater,0.0,0.0,7.91,270563.68,7.91,270571.58999999997
162,Norway,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,236.0,0.0,236.0
162,Norway,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,2156.1699999999996,919.0,2156.1699999999996,3075.1699999999996
162,Norway,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,4.0,0.0,4.0
162,Norway,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,116.88,162952.0,116.88,163068.88
163,Northern Mariana Islands,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
163,Northern Mariana Islands,2761.0,Freshwater Fish,non_freshwater,0.0,1.0,0.0,0.0,1.0,1.0
163,Northern Mariana Islands,2761.0,Freshwater Fish,tilapia,0.0,18.0,0.0,0.0,18.0,18.0
163,Northern Mariana Islands,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,9.0,0.0,9.0
163,Northern Mariana Islands,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,1191.0,0.0,1191.0
163,Northern Mariana Islands,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,5.0,0.0,5.0
163,Northern Mariana Islands,2765.0,Crustaceans,non_freshwater,23.0,0.0,0.0,0.0,23.0,23.0
163,Northern Mariana Islands,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
163,Northern Mariana Islands,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,1.0,0.0,1.0
163,Northern Mariana Islands,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
165,Pakistan,2761.0,Freshwater Fish,catfish,0.0,3085.0,0.0,144122.0,3085.0,147207.0
165,Pakistan,2761.0,Freshwater Fish,non_freshwater,0.0,157105.0,0.0,1559.0,157105.0,158664.0
165,Pakistan,2761.0,Freshwater Fish,tilapia,0.0,248.0,0.0,0.0,248.0,248.0
165,Pakistan,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,69521.0,0.0,69521.0
165,Pakistan,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,206544.0,0.0,206544.0
165,Pakistan,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,23789.0,0.0,23789.0
165,Pakistan,2765.0,Crustaceans,non_freshwater,136.0,170.0,0.0,27186.0,306.0,27492.0
165,Pakistan,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,9800.0,0.0,9800.0
165,Pakistan,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,3195.0,0.0,3195.0
165,Pakistan,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,2787.0,0.0,2787.0
166,Panama,2761.0,Freshwater Fish,catfish,0.0,31.0,0.0,0.0,31.0,31.0
166,Panama,2761.0,Freshwater Fish,diadromous_avg,0.0,29.0,0.0,0.0,29.0,29.0
166,Panama,2761.0,Freshwater Fish,non_freshwater,0.0,16.0,0.0,0.0,16.0,16.0
166,Panama,2761.0,Freshwater Fish,tilapia,0.0,379.0,0.0,125.0,379.0,504.0
166,Panama,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,2251.0,0.0,2251.0
166,Panama,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,1604.5,222251.1,1604.5,223855.6
166,Panama,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,4444.0,0.0,4444.0
166,Panama,2765.0,Crustaceans,non_freshwater,5152.72,3.0,0.0,1589.0,5155.72,6744.72
166,Panama,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
166,Panama,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,16.0,0.0,16.0
166,Panama,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,883.0,0.0,883.0
167,Czechia,2761.0,Freshwater Fish,catfish,0.0,864.0,0.0,413.0,864.0,1277.0
167,Czechia,2761.0,Freshwater Fish,diadromous_avg,0.0,939.0,0.0,88.0,939.0,1027.0
167,Czechia,2761.0,Freshwater Fish,non_freshwater,0.0,19183.0,0.0,3220.0,19183.0,22403.0
167,Czechia,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
168,Papua New Guinea,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,8504.0,0.0,8504.0
168,Papua New Guinea,2761.0,Freshwater Fish,diadromous_avg,0.0,150.0,0.0,0.0,150.0,150.0
168,Papua New Guinea,2761.0,Freshwater Fish,non_freshwater,0.0,350.0,0.0,849.0,350.0,1199.0
168,Papua New Guinea,2761.0,Freshwater Fish,tilapia,0.0,1250.0,0.0,2310.0,1250.0,3560.0
168,Papua New Guinea,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,1850.0,0.0,1850.0
168,Papua New Guinea,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,267440.0,0.0,267440.0
168,Papua New Guinea,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,4520.0,0.0,4520.0
168,Papua New Guinea,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1115.0,0.0,1115.0
168,Papua New Guinea,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,1.0,0.0,1.0,1.0
168,Papua New Guinea,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
168,Papua New Guinea,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,4300.0,0.0,4300.0,4300.0
169,Paraguay,2761.0,Freshwater Fish,catfish,0.0,3000.0,0.0,16940.46,3000.0,19940.46
169,Paraguay,2761.0,Freshwater Fish,non_freshwater,0.0,500.0,0.0,0.0,500.0,500.0
169,Paraguay,2761.0,Freshwater Fish,tilapia,0.0,8500.0,0.0,0.0,8500.0,8500.0
169,Paraguay,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
170,Peru,2761.0,Freshwater Fish,catfish,0.0,2898.7999999999997,0.0,17303.04,2898.7999999999997,20201.84
170,Peru,2761.0,Freshwater Fish,diadromous_avg,0.0,50792.78,0.0,107.1,50792.78,50899.88
170,Peru,2761.0,Freshwater Fish,non_freshwater,0.0,0.14,0.0,2.8,0.14,2.94
170,Peru,2761.0,Freshwater Fish,tilapia,0.0,3196.37,0.0,246.9,3196.37,3443.27
170,Peru,2762.0,Demersal Fish,non_freshwater,0.0,0.0,14.8,121007.85,14.8,121022.65000000001
170,Peru,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,3904282.81,0.0,3904282.81
170,Peru,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,73076.0,0.0,73076.0
170,Peru,2765.0,Crustaceans,non_freshwater,43480.74,60.37,0.0,52825.229999999996,43541.11,96366.34
170,Peru,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,539180.73,0.0,539180.73
170,Peru,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,53495.76,102490.41,53495.76,155986.17
170,Peru,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,4442.96,0.0,4442.96
170,Peru,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,36347.78,0.0,36347.78
171,Philippines,2761.0,Freshwater Fish,catfish,0.0,5927.8,0.0,31392.0,5927.8,37319.8
171,Philippines,2761.0,Freshwater Fish,non_freshwater,241788.89,54132.450000000004,126803.91,26657.0,422725.25,449382.25
171,Philippines,2761.0,Freshwater Fish,tilapia,18469.11,260915.07,1.69,41802.0,279385.87,321187.87
171,Philippines,2762.0,Demersal Fish,non_freshwater,205.03,0.0,261.87,310099.0,466.9,310565.9
171,Philippines,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,8.4,1455448.0,8.4,1455456.4
171,Philippines,2764.0,"Marine Fish, Other",non_freshwater,498.91,0.0,304.0,12613.0,802.9100000000001,13415.91
171,Philippines,2765.0,Crustaceans,non_freshwater,87322.47,1.24,21.08,78814.0,87344.79000000001,166158.79
171,Philippines,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,52178.0,0.0,52178.0
171,Philippines,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,61615.22,46173.0,61615.22,107788.22
171,Philippines,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,3574.13,0.0,3574.13
171,Philippines,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,1499961.2399999998,364.53,1499961.2399999998,1500325.7699999998
173,Poland,2761.0,Freshwater Fish,catfish,0.0,2818.0,0.0,18171.0,2818.0,20989.0
173,Poland,2761.0,Freshwater Fish,diadromous_avg,0.0,17365.0,0.0,453.0,17365.0,17818.0
173,Poland,2761.0,Freshwater Fish,non_freshwater,0.0,24535.0,0.0,3825.0,24535.0,28360.0
173,Poland,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
173,Poland,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,56103.0,0.0,56103.0
173,Poland,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,131832.0,0.0,131832.0
173,Poland,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1.0,0.0,1.0
173,Poland,2765.0,Crustaceans,non_freshwater,0.0,1.0,0.0,1051.0,1.0,1052.0
173,Poland,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,7.0,0.0,7.0
174,Portugal,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,1.0,0.0,1.0
174,Portugal,2761.0,Freshwater Fish,diadromous_avg,0.0,664.68,0.0,1.0,664.68,665.68
174,Portugal,2761.0,Freshwater Fish,non_freshwater,0.49,0.0,0.0,157.0,0.49,157.49
174,Portugal,2762.0,Demersal Fish,non_freshwater,2.9,0.0,6484.33,43046.0,6487.23,49533.229999999996
174,Portugal,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,124832.0,0.0,124832.0
174,Portugal,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,120.0,0.0,120.0
174,Portugal,2765.0,Crustaceans,non_freshwater,2.29,0.0,0.0,2100.0,2.29,2102.29
174,Portugal,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,8732.0,0.0,8732.0
174,Portugal,2767.0,"Molluscs, Other",non_freshwater,1689.89,0.0,4811.21,4553.0,6501.1,11054.1
174,Portugal,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
174,Portugal,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,35.0,1111.49,35.0,1146.49
175,Guinea-Bissau,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,150.0,0.0,150.0
175,Guinea-Bissau,2761.0,Freshwater Fish,tilapia,0.0,5.0,0.0,0.0,5.0,5.0
175,Guinea-Bissau,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,3455.0,0.0,3455.0
175,Guinea-Bissau,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,315.0,0.0,315.0
175,Guinea-Bissau,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,2730.0,0.0,2730.0
175,Guinea-Bissau,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,61.0,0.0,61.0
175,Guinea-Bissau,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
175,Guinea-Bissau,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
176,Timor-Leste,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
176,Timor-Leste,2761.0,Freshwater Fish,non_freshwater,5.0,24.0,0.0,0.0,29.0,29.0
176,Timor-Leste,2761.0,Freshwater Fish,tilapia,0.0,90.0,0.0,0.0,90.0,90.0
176,Timor-Leste,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,6.0,0.0,6.0
176,Timor-Leste,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,3153.21,0.0,3153.21
176,Timor-Leste,2765.0,Crustaceans,non_freshwater,1.0,0.0,0.0,58.620000000000005,1.0,59.620000000000005
176,Timor-Leste,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,15.16,0.0,15.16
176,Timor-Leste,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,1.01,0.0,1.01
176,Timor-Leste,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,1500.0,0.0,1500.0,1500.0
177,Puerto Rico,2761.0,Freshwater Fish,catfish,0.0,6.0,0.0,0.0,6.0,6.0
177,Puerto Rico,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
177,Puerto Rico,2761.0,Freshwater Fish,tilapia,0.0,2.0,0.0,0.0,2.0,2.0
177,Puerto Rico,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,386.12,0.0,386.12
177,Puerto Rico,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,148.8,0.0,148.8
177,Puerto Rico,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1.45,0.0,1.45
177,Puerto Rico,2765.0,Crustaceans,non_freshwater,0.0,12.0,0.0,148.81,12.0,160.81
177,Puerto Rico,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,6.75,0.0,6.75
177,Puerto Rico,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,813.09,0.0,813.09
177,Puerto Rico,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
178,Eritrea,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
178,Eritrea,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,23.08,0.0,23.08
178,Eritrea,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
178,Eritrea,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,3360.94,0.0,3360.94
178,Eritrea,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,1756.81,0.0,1756.81
178,Eritrea,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,11.2,0.0,11.2
178,Eritrea,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,424.90999999999997,0.0,424.90999999999997
178,Eritrea,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,63.46,0.0,63.46
178,Eritrea,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
179,Qatar,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
179,Qatar,2761.0,Freshwater Fish,tilapia,0.0,10.0,0.0,0.0,10.0,10.0
179,Qatar,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,9610.0,0.0,9610.0
179,Qatar,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,5443.0,0.0,5443.0
179,Qatar,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1598.0,0.0,1598.0
179,Qatar,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,439.0,0.0,439.0
179,Qatar,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,40.0,0.0,40.0
180,Palau,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
180,Palau,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,15.0,0.0,15.0,15.0
180,Palau,2762.0,Demersal Fish,non_freshwater,1.0,0.0,6.0,996.1199999999999,7.0,1003.1199999999999
180,Palau,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,3602.0,0.0,3602.0
180,Palau,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,750.0,0.0,750.0
180,Palau,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
