country_code,country,diet,output_group,type,attribute,value
113,Kyrgyzstan,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,1.3818129764892089
113,Kyrgyzstan,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.489261056049691
113,Kyrgyzstan,baseline,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,2.995802924320943
113,Kyrgyzstan,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,3.651180130324277
113,Kyrgyzstan,baseline,Sugars,plant,loss_adj_g_pro/cap/day,0.0396689652934842
113,Kyrgyzstan,baseline,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.01
113,Kyrgyzstan,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,3.940675319135811
113,Kyrgyzstan,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,6.842192381985681
113,Kyrgyzstan,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,4.96424150835653
113,Kyrgyzstan,high_income,Dairy,t_animal,loss_adj_g_pro/cap/day,16.568330545108353
113,Kyrgyzstan,high_income,Eggs,t_animal,loss_adj_g_pro/cap/day,3.197300313754463
113,Kyrgyzstan,high_income,Fruits,plant,loss_adj_g_pro/cap/day,1.135600914434592
113,Kyrgyzstan,high_income,Grains,plant,loss_adj_g_pro/cap/day,20.201349044218347
113,Kyrgyzstan,high_income,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.7111909900944555
113,Kyrgyzstan,high_income,Offals,t_animal,loss_adj_g_pro/cap/day,1.4757881532766328
113,Kyrgyzstan,high_income,Pig meat,t_animal,loss_adj_g_pro/cap/day,6.741816488823941
113,Kyrgyzstan,high_income,Poultry,t_animal,loss_adj_g_pro/cap/day,9.390660841231544
113,Kyrgyzstan,high_income,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.9600163126165895
113,Kyrgyzstan,high_income,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.8892643400060076
113,Kyrgyzstan,high_income,Starchy roots,plant,loss_adj_g_pro/cap/day,1.5678759510008673
113,Kyrgyzstan,high_income,Sugars,plant,loss_adj_g_pro/cap/day,0.17096745472425298
113,Kyrgyzstan,high_income,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0688928896362474
113,Kyrgyzstan,high_income,Vegetables,plant,loss_adj_g_pro/cap/day,2.9489740452080784
114,Kenya,baseline,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,0.6937866264438325
114,Kenya,baseline,Bovine meat,t_animal,loss_adj_g_pro/cap/day,3.4734794893354177
114,Kenya,baseline,Dairy,t_animal,loss_adj_g_pro/cap/day,6.213442245665433
114,Kenya,baseline,Eggs,t_animal,loss_adj_g_pro/cap/day,0.4755022222538802
114,Kenya,baseline,Fruits,plant,loss_adj_g_pro/cap/day,0.9087729372088219
114,Kenya,baseline,Grains,plant,loss_adj_g_pro/cap/day,26.58006712891403
114,Kenya,baseline,Nuts and seeds,plant,loss_adj_g_pro/cap/day,0.586474754784825
114,Kenya,baseline,Offals,t_animal,loss_adj_g_pro/cap/day,0.9922636054907392
114,Kenya,baseline,Pig meat,t_animal,loss_adj_g_pro/cap/day,0.0623611652416666
114,Kenya,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,0.5180209414627397
114,Kenya,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,10.0108699069794
114,Kenya,baseline,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.492217861275
114,Kenya,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,1.7237818554091686
114,Kenya,baseline,Sugars,plant,loss_adj_g_pro/cap/day,0.1819147498919329
114,Kenya,baseline,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0525
114,Kenya,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,1.1576243234578785
114,Kenya,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,6.842192381985681
114,Kenya,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,4.96424150835653
114,Kenya,high_income,Dairy,t_animal,loss_adj_g_pro/cap/day,16.568330545108353
114,Kenya,high_income,Eggs,t_animal,loss_adj_g_pro/cap/day,3.197300313754463
114,Kenya,high_income,Fruits,plant,loss_adj_g_pro/cap/day,1.135600914434592
114,Kenya,high_income,Grains,plant,loss_adj_g_pro/cap/day,20.201349044218347
114,Kenya,high_income,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.7111909900944555
114,Kenya,high_income,Offals,t_animal,loss_adj_g_pro/cap/day,1.4757881532766328
114,Kenya,high_income,Pig meat,t_animal,loss_adj_g_pro/cap/day,6.741816488823941
114,Kenya,high_income,Poultry,t_animal,loss_adj_g_pro/cap/day,9.390660841231544
114,Kenya,high_income,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.9600163126165895
114,Kenya,high_income,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.8892643400060076
114,Kenya,high_income,Starchy roots,plant,loss_adj_g_pro/cap/day,1.5678759510008673
114,Kenya,high_income,Sugars,plant,loss_adj_g_pro/cap/day,0.17096745472425298
114,Kenya,high_income,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0688928896362474
114,Kenya,high_income,Vegetables,plant,loss_adj_g_pro/cap/day,2.9489740452080784
115,Cambodia,baseline,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,10.278410123363857
115,Cambodia,baseline,Bovine meat,t_animal,loss_adj_g_pro/cap/day,1.4355477451374044
115,Cambodia,baseline,Dairy,t_animal,loss_adj_g_pro/cap/day,0.3673491296345176
115,Cambodia,baseline,Eggs,t_animal,loss_adj_g_pro/cap/day,0.369436475436697
115,Cambodia,baseline,Fruits,plant,loss_adj_g_pro/cap/day,0.2629092790935807
115,Cambodia,baseline,Grains,plant,loss_adj_g_pro/cap/day,34.02815215313227
115,Cambodia,baseline,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.304139823425797
115,Cambodia,baseline,Offals,t_animal,loss_adj_g_pro/cap/day,0.5303404896552358
115,Cambodia,baseline,Pig meat,t_animal,loss_adj_g_pro/cap/day,1.7800685991785232
115,Cambodia,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,0.5668911815657143
115,Cambodia,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,6.591964411758967
115,Cambodia,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,2.21958102443839
115,Cambodia,baseline,Sugars,plant,loss_adj_g_pro/cap/day,0.0286905705229793
115,Cambodia,baseline,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0025
115,Cambodia,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,1.1902431034532333
115,Cambodia,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,6.842192381985681
115,Cambodia,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,4.96424150835653
115,Cambodia,high_income,Dairy,t_animal,loss_adj_g_pro/cap/day,16.568330545108353
115,Cambodia,high_income,Eggs,t_animal,loss_adj_g_pro/cap/day,3.197300313754463
115,Cambodia,high_income,Fruits,plant,loss_adj_g_pro/cap/day,1.135600914434592
115,Cambodia,high_income,Grains,plant,loss_adj_g_pro/cap/day,20.201349044218347
115,Cambodia,high_income,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.7111909900944555
115,Cambodia,high_income,Offals,t_animal,loss_adj_g_pro/cap/day,1.4757881532766328
115,Cambodia,high_income,Pig meat,t_animal,loss_adj_g_pro/cap/day,6.741816488823941
115,Cambodia,high_income,Poultry,t_animal,loss_adj_g_pro/cap/day,9.390660841231544
115,Cambodia,high_income,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.9600163126165895
115,Cambodia,high_income,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.8892643400060076
115,Cambodia,high_income,Starchy roots,plant,loss_adj_g_pro/cap/day,1.5678759510008673
115,Cambodia,high_income,Sugars,plant,loss_adj_g_pro/cap/day,0.17096745472425298
115,Cambodia,high_income,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0688928896362474
115,Cambodia,high_income,Vegetables,plant,loss_adj_g_pro/cap/day,2.9489740452080784
116,Democratic People's Republic of Korea,baseline,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,2.323551878251508
116,Democratic People's Republic of Korea,baseline,Bovine meat,t_animal,loss_adj_g_pro/cap/day,0.2706063254068965
116,Democratic People's Republic of Korea,baseline,Dairy,t_animal,loss_adj_g_pro/cap/day,0.253314065581988
116,Democratic People's Republic of Korea,baseline,Eggs,t_animal,loss_adj_g_pro/cap/day,1.4698580747850318
116,Democratic People's Republic of Korea,baseline,Fruits,plant,loss_adj_g_pro/cap/day,0.5302028037125864
116,Democratic People's Republic of Korea,baseline,Grains,plant,loss_adj_g_pro/cap/day,26.115829233383792
116,Democratic People's Republic of Korea,baseline,Nuts and seeds,plant,loss_adj_g_pro/cap/day,0.097211556842215
116,Democratic People's Republic of Korea,baseline,Offals,t_animal,loss_adj_g_pro/cap/day,0.2613462506708091
116,Democratic People's Republic of Korea,baseline,Pig meat,t_animal,loss_adj_g_pro/cap/day,1.2874496292
116,Democratic People's Republic of Korea,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,0.4419170403999999
116,Democratic People's Republic of Korea,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,8.017198587410688
116,Democratic People's Republic of Korea,baseline,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.213538644
116,Democratic People's Republic of Korea,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,1.1507522502070517
116,Democratic People's Republic of Korea,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,3.893016482546224
116,Democratic People's Republic of Korea,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,6.842192381985681
116,Democratic People's Republic of Korea,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,4.96424150835653
116,Democratic People's Republic of Korea,high_income,Dairy,t_animal,loss_adj_g_pro/cap/day,16.568330545108353
116,Democratic People's Republic of Korea,high_income,Eggs,t_animal,loss_adj_g_pro/cap/day,3.197300313754463
116,Democratic People's Republic of Korea,high_income,Fruits,plant,loss_adj_g_pro/cap/day,1.135600914434592
116,Democratic People's Republic of Korea,high_income,Grains,plant,loss_adj_g_pro/cap/day,20.201349044218347
116,Democratic People's Republic of Korea,high_income,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.7111909900944555
116,Democratic People's Republic of Korea,high_income,Offals,t_animal,loss_adj_g_pro/cap/day,1.4757881532766328
116,Democratic People's Republic of Korea,high_income,Pig meat,t_animal,loss_adj_g_pro/cap/day,6.741816488823941
116,Democratic People's Republic of Korea,high_income,Poultry,t_animal,loss_adj_g_pro/cap/day,9.390660841231544
116,Democratic People's Republic of Korea,high_income,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.9600163126165895
116,Democratic People's Republic of Korea,high_income,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.8892643400060076
116,Democratic People's Republic of Korea,high_income,Starchy roots,plant,loss_adj_g_pro/cap/day,1.5614304532676035
116,Democratic People's Republic of Korea,high_income,Sugars,plant,loss_adj_g_pro/cap/day,0.17096745472425298
116,Democratic People's Republic of Korea,high_income,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0688928896362474
116,Democratic People's Republic of Korea,high_income,Vegetables,plant,loss_adj_g_pro/cap/day,2.9489740452080784
117,Republic of Korea,baseline,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,13.352652835672105
117,Republic of Korea,baseline,Bovine meat,t_animal,loss_adj_g_pro/cap/day,4.729320197422883
117,Republic of Korea,baseline,Dairy,t_animal,loss_adj_g_pro/cap/day,3.5269056171152826
117,Republic of Korea,baseline,Eggs,t_animal,loss_adj_g_pro/cap/day,3.903453371073367
117,Republic of Korea,baseline,Fruits,plant,loss_adj_g_pro/cap/day,0.6870092486427286
117,Republic of Korea,baseline,Grains,plant,loss_adj_g_pro/cap/day,18.328609303195748
117,Republic of Korea,baseline,Nuts and seeds,plant,loss_adj_g_pro/cap/day,2.3024170100177024
117,Republic of Korea,baseline,Offals,t_animal,loss_adj_g_pro/cap/day,2.121184581529819
117,Republic of Korea,baseline,Pig meat,t_animal,loss_adj_g_pro/cap/day,8.95064974737926
117,Republic of Korea,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,5.507156522353101
117,Republic of Korea,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,5.25786253246878
117,Republic of Korea,baseline,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.1005807153399999
117,Republic of Korea,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,0.5894768368295427
117,Republic of Korea,baseline,Sugars,plant,loss_adj_g_pro/cap/day,0.135
117,Republic of Korea,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,7.131606999805018
117,Republic of Korea,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,13.352652835672105
117,Republic of Korea,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,4.729320197422883
117,Republic of Korea,high_income,Dairy,t_animal,loss_adj_g_pro/cap/day,3.5269056171152826
117,Republic of Korea,high_income,Eggs,t_animal,loss_adj_g_pro/cap/day,3.903453371073367
117,Republic of Korea,high_income,Fruits,plant,loss_adj_g_pro/cap/day,0.6870092486427286
117,Republic of Korea,high_income,Grains,plant,loss_adj_g_pro/cap/day,18.328609303195748
117,Republic of Korea,high_income,Nuts and seeds,plant,loss_adj_g_pro/cap/day,2.3024170100177024
117,Republic of Korea,high_income,Offals,t_animal,loss_adj_g_pro/cap/day,2.121184581529819
117,Republic of Korea,high_income,Pig meat,t_animal,loss_adj_g_pro/cap/day,8.95064974737926
117,Republic of Korea,high_income,Poultry,t_animal,loss_adj_g_pro/cap/day,5.507156522353101
117,Republic of Korea,high_income,Pulses and soy,plant,loss_adj_g_pro/cap/day,5.25786253246878
117,Republic of Korea,high_income,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.1005807153399999
117,Republic of Korea,high_income,Starchy roots,plant,loss_adj_g_pro/cap/day,0.5894768368295427
117,Republic of Korea,high_income,Sugars,plant,loss_adj_g_pro/cap/day,0.135
117,Republic of Korea,high_income,Vegetables,plant,loss_adj_g_pro/cap/day,7.131606999805018
118,Kuwait,baseline,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,3.501974806427981
118,Kuwait,baseline,Bovine meat,t_animal,loss_adj_g_pro/cap/day,2.96624675
118,Kuwait,baseline,Dairy,t_animal,loss_adj_g_pro/cap/day,12.0275694
118,Kuwait,baseline,Eggs,t_animal,loss_adj_g_pro/cap/day,3.976623662057845
118,Kuwait,baseline,Fruits,plant,loss_adj_g_pro/cap/day,1.472321424911934
118,Kuwait,baseline,Grains,plant,loss_adj_g_pro/cap/day,28.231968723360076
118,Kuwait,baseline,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.4104175092
118,Kuwait,baseline,Offals,t_animal,loss_adj_g_pro/cap/day,0.8870249098571429
118,Kuwait,baseline,Pig meat,t_animal,loss_adj_g_pro/cap/day,0.08303
118,Kuwait,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,13.555751703196156
118,Kuwait,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.989313363018182
118,Kuwait,baseline,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,3.969032721090048
118,Kuwait,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,1.4066969182949625
118,Kuwait,baseline,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.01
118,Kuwait,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,4.033133047635401
118,Kuwait,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,3.501974806427981
118,Kuwait,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,2.96624675
118,Kuwait,high_income,Dairy,t_animal,loss_adj_g_pro/cap/day,12.0275694
118,Kuwait,high_income,Eggs,t_animal,loss_adj_g_pro/cap/day,3.976623662057845
118,Kuwait,high_income,Fruits,plant,loss_adj_g_pro/cap/day,1.472321424911934
118,Kuwait,high_income,Grains,plant,loss_adj_g_pro/cap/day,28.231968723360076
118,Kuwait,high_income,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.4104175092
118,Kuwait,high_income,Offals,t_animal,loss_adj_g_pro/cap/day,0.8870249098571429
118,Kuwait,high_income,Pig meat,t_animal,loss_adj_g_pro/cap/day,0.08303
118,Kuwait,high_income,Poultry,t_animal,loss_adj_g_pro/cap/day,13.555751703196156
118,Kuwait,high_income,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.989313363018182
118,Kuwait,high_income,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,3.969032721090048
118,Kuwait,high_income,Starchy roots,plant,loss_adj_g_pro/cap/day,1.4066969182949625
118,Kuwait,high_income,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.01
118,Kuwait,high_income,Vegetables,plant,loss_adj_g_pro/cap/day,4.033133047635401
119,Latvia,baseline,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,5.994463037844485
119,Latvia,baseline,Bovine meat,t_animal,loss_adj_g_pro/cap/day,1.7120602981636366
119,Latvia,baseline,Dairy,t_animal,loss_adj_g_pro/cap/day,21.89961412784293
119,Latvia,baseline,Eggs,t_animal,loss_adj_g_pro/cap/day,3.806637885270661
119,Latvia,baseline,Fruits,plant,loss_adj_g_pro/cap/day,0.673742255504012
119,Latvia,baseline,Grains,plant,loss_adj_g_pro/cap/day,19.556232238407812
119,Latvia,baseline,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.0337976
119,Latvia,baseline,Offals,t_animal,loss_adj_g_pro/cap/day,1.7346926082930676
119,Latvia,baseline,Pig meat,t_animal,loss_adj_g_pro/cap/day,9.140709067304488
119,Latvia,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,5.803512
119,Latvia,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,1.6569043588008614
119,Latvia,baseline,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.1128397536
119,Latvia,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,3.5327349795360843
119,Latvia,baseline,Sugars,plant,loss_adj_g_pro/cap/day,0.01
119,Latvia,baseline,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0475
119,Latvia,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,2.832822340933663
119,Latvia,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,5.994463037844485
119,Latvia,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,1.7120602981636366
119,Latvia,high_income,Dairy,t_animal,loss_adj_g_pro/cap/day,21.89961412784293
119,Latvia,high_income,Eggs,t_animal,loss_adj_g_pro/cap/day,3.806637885270661
119,Latvia,high_income,Fruits,plant,loss_adj_g_pro/cap/day,0.673742255504012
119,Latvia,high_income,Grains,plant,loss_adj_g_pro/cap/day,19.556232238407812
119,Latvia,high_income,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.0337976
119,Latvia,high_income,Offals,t_animal,loss_adj_g_pro/cap/day,1.7346926082930676
119,Latvia,high_income,Pig meat,t_animal,loss_adj_g_pro/cap/day,9.140709067304488
119,Latvia,high_income,Poultry,t_animal,loss_adj_g_pro/cap/day,5.803512
119,Latvia,high_income,Pulses and soy,plant,loss_adj_g_pro/cap/day,1.6569043588008614
119,Latvia,high_income,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.1128397536
119,Latvia,high_income,Starchy roots,plant,loss_adj_g_pro/cap/day,3.5327349795360843
119,Latvia,high_income,Sugars,plant,loss_adj_g_pro/cap/day,0.01
119,Latvia,high_income,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0475
119,Latvia,high_income,Vegetables,plant,loss_adj_g_pro/cap/day,2.832822340933663
120,Lao People's Democratic Republic,baseline,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,5.760917102663585
120,Lao People's Democratic Republic,baseline,Bovine meat,t_animal,loss_adj_g_pro/cap/day,2.329863694546789
120,Lao People's Democratic Republic,baseline,Dairy,t_animal,loss_adj_g_pro/cap/day,0.443569993067861
120,Lao People's Democratic Republic,baseline,Eggs,t_animal,loss_adj_g_pro/cap/day,0.5480638996607453
120,Lao People's Democratic Republic,baseline,Fruits,plant,loss_adj_g_pro/cap/day,2.082319316282883
120,Lao People's Democratic Republic,baseline,Grains,plant,loss_adj_g_pro/cap/day,36.87358236632286
120,Lao People's Democratic Republic,baseline,Nuts and seeds,plant,loss_adj_g_pro/cap/day,2.032977105733666
120,Lao People's Democratic Republic,baseline,Offals,t_animal,loss_adj_g_pro/cap/day,1.5271907836740255
120,Lao People's Democratic Republic,baseline,Pig meat,t_animal,loss_adj_g_pro/cap/day,3.198734300575862
120,Lao People's Democratic Republic,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,1.4845805978823527
120,Lao People's Democratic Republic,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,1.1907852776416086
120,Lao People's Democratic Republic,baseline,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.1226142503999999
120,Lao People's Democratic Republic,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,2.0631488275249428
120,Lao People's Democratic Republic,baseline,Sugars,plant,loss_adj_g_pro/cap/day,0.14646328105632989
120,Lao People's Democratic Republic,baseline,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0025
120,Lao People's Democratic Republic,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,6.458549874806733
120,Lao People's Democratic Republic,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,6.842192381985681
120,Lao People's Democratic Republic,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,4.96424150835653
120,Lao People's Democratic Republic,high_income,Dairy,t_animal,loss_adj_g_pro/cap/day,16.568330545108353
120,Lao People's Democratic Republic,high_income,Eggs,t_animal,loss_adj_g_pro/cap/day,3.197300313754463
120,Lao People's Democratic Republic,high_income,Fruits,plant,loss_adj_g_pro/cap/day,1.135600914434592
120,Lao People's Democratic Republic,high_income,Grains,plant,loss_adj_g_pro/cap/day,20.201349044218347
120,Lao People's Democratic Republic,high_income,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.7111909900944555
120,Lao People's Democratic Republic,high_income,Offals,t_animal,loss_adj_g_pro/cap/day,1.4757881532766328
120,Lao People's Democratic Republic,high_income,Pig meat,t_animal,loss_adj_g_pro/cap/day,6.741816488823941
120,Lao People's Democratic Republic,high_income,Poultry,t_animal,loss_adj_g_pro/cap/day,9.390660841231544
120,Lao People's Democratic Republic,high_income,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.9600163126165895
120,Lao People's Democratic Republic,high_income,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.8892643400060076
120,Lao People's Democratic Republic,high_income,Starchy roots,plant,loss_adj_g_pro/cap/day,1.5678759510008673
120,Lao People's Democratic Republic,high_income,Sugars,plant,loss_adj_g_pro/cap/day,0.17096745472425298
120,Lao People's Democratic Republic,high_income,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0688928896362474
120,Lao People's Democratic Republic,high_income,Vegetables,plant,loss_adj_g_pro/cap/day,2.9489740452080784
121,Lebanon,baseline,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,1.9612536630758723
121,Lebanon,baseline,Bovine meat,t_animal,loss_adj_g_pro/cap/day,3.5492769223512544
121,Lebanon,baseline,Dairy,t_animal,loss_adj_g_pro/cap/day,7.264877458813455
121,Lebanon,baseline,Eggs,t_animal,loss_adj_g_pro/cap/day,1.0659405477428128
121,Lebanon,baseline,Fruits,plant,loss_adj_g_pro/cap/day,1.1684399810855186
121,Lebanon,baseline,Grains,plant,loss_adj_g_pro/cap/day,24.11079775334177
121,Lebanon,baseline,Nuts and seeds,plant,loss_adj_g_pro/cap/day,2.9745575905066475
121,Lebanon,baseline,Offals,t_animal,loss_adj_g_pro/cap/day,0.3584417873846154
121,Lebanon,baseline,Pig meat,t_animal,loss_adj_g_pro/cap/day,0.2698475
121,Lebanon,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,5.310674524047619
121,Lebanon,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,3.640680462441061
121,Lebanon,baseline,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.4827296358414634
121,Lebanon,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,1.278787748871611
121,Lebanon,baseline,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.02
121,Lebanon,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,2.9818511281645375
121,Lebanon,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,6.842192381985681
121,Lebanon,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,4.96424150835653
121,Lebanon,high_income,Dairy,t_animal,loss_adj_g_pro/cap/day,16.568330545108353
121,Lebanon,high_income,Eggs,t_animal,loss_adj_g_pro/cap/day,3.197300313754463
121,Lebanon,high_income,Fruits,plant,loss_adj_g_pro/cap/day,1.135600914434592
121,Lebanon,high_income,Grains,plant,loss_adj_g_pro/cap/day,20.201349044218347
121,Lebanon,high_income,Nuts and seeds,plant,loss_adj_g_pro/cap/day,1.7111909900944555
121,Lebanon,high_income,Offals,t_animal,loss_adj_g_pro/cap/day,1.4757881532766328
121,Lebanon,high_income,Pig meat,t_animal,loss_adj_g_pro/cap/day,6.741816488823941
121,Lebanon,high_income,Poultry,t_animal,loss_adj_g_pro/cap/day,9.390660841231544
121,Lebanon,high_income,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.9600163126165895
121,Lebanon,high_income,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,0.8892643400060076
121,Lebanon,high_income,Starchy roots,plant,loss_adj_g_pro/cap/day,1.5678759510008673
121,Lebanon,high_income,Sugars,plant,loss_adj_g_pro/cap/day,0.17096745472425298
121,Lebanon,high_income,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.0688928896362474
121,Lebanon,high_income,Vegetables,plant,loss_adj_g_pro/cap/day,2.9489740452080784
122,Lesotho,baseline,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,0.46691333879999997
122,Lesotho,baseline,Bovine meat,t_animal,loss_adj_g_pro/cap/day,2.5537843691084743
122,Lesotho,baseline,Dairy,t_animal,loss_adj_g_pro/cap/day,5.082750553655366
122,Lesotho,baseline,Eggs,t_animal,loss_adj_g_pro/cap/day,0.1870712414999999
122,Lesotho,baseline,Fruits,plant,loss_adj_g_pro/cap/day,0.200026486603855
122,Lesotho,baseline,Grains,plant,loss_adj_g_pro/cap/day,33.39599566221363
122,Lesotho,baseline,Nuts and seeds,plant,loss_adj_g_pro/cap/day,0.25215498
122,Lesotho,baseline,Offals,t_animal,loss_adj_g_pro/cap/day,1.570619694494118
122,Lesotho,baseline,Pig meat,t_animal,loss_adj_g_pro/cap/day,1.4650706543899998
122,Lesotho,baseline,Poultry,t_animal,loss_adj_g_pro/cap/day,2.405272938785294
122,Lesotho,baseline,Pulses and soy,plant,loss_adj_g_pro/cap/day,2.2492696760470587
122,Lesotho,baseline,Sheep and goat meat,t_animal,loss_adj_g_pro/cap/day,1.2039597037999998
122,Lesotho,baseline,Starchy roots,plant,loss_adj_g_pro/cap/day,1.9911202417760028
122,Lesotho,baseline,Vegetable oils,plant,loss_adj_g_pro/cap/day,0.01
122,Lesotho,baseline,Vegetables,plant,loss_adj_g_pro/cap/day,0.7530924971686799
122,Lesotho,high_income,Aquatic animals,a_animal,loss_adj_g_pro/cap/day,6.842192381985681
122,Lesotho,high_income,Bovine meat,t_animal,loss_adj_g_pro/cap/day,4.96424150835653
