country_code,country,diet,kg/cap/yr,kcal/cap/day,g_pro/cap/day,loss_adj_kg/cap/yr,loss_adj_g_pro/cap/day,loss_adj_kcal/cap/day
23,Belize,high_income,740.365433611738,3116.074162941695,101.5690698661988,596.3487144714088,80.68940757905132,2569.5167287953923
25,Solomon Islands,baseline,680.3077114041893,2473.2037523793224,54.24476860436404,489.7120684070395,40.44295374560036,1835.314675802919
25,Solomon Islands,eat_lancet,531.9788981853941,2632.0001158020486,0.0,492.2970053918742,0.0,2503.0
25,Solomon Islands,high_income,735.8758308415116,3086.586124557156,100.83250715081691,593.3700493378949,80.21695130131566,2550.4686728633596
27,Bulgaria,baseline,677.5410365293577,3082.6584259243423,97.46430425492977,529.2295974293622,73.21690789102928,2376.6970309442613
27,Bulgaria,eat_lancet,549.6565651409298,2639.0453969017317,0.0,500.456269601765,0.0,2407.0
27,Bulgaria,high_income,744.4756993359983,3123.6908334672908,101.71412446162405,600.4589801956691,80.83446217447658,2577.1333993209887
28,Myanmar,baseline,639.2867786241544,3060.4529882628294,105.1875005324547,537.1965330106391,87.75635454004333,2650.217287949468
28,Myanmar,eat_lancet,580.7248427369493,2850.5382168613237,0.0,486.4167046153603,0.0,2503.0
28,Myanmar,high_income,744.5659493359984,3125.765833467291,101.71412446162405,600.5492301956691,80.83446217447658,2579.208399320989
29,Burundi,baseline,535.480210984106,1824.9279143402462,43.677608547872914,398.02667750564285,35.00491018488995,1425.3519305908428
29,Burundi,eat_lancet,604.3774947726569,2880.676921224274,0.0,488.2396710680081,0.0,2503.0
29,Burundi,high_income,739.2783581400399,3113.8996346398076,101.13921137563275,595.4642426955418,80.3397306372096,2567.7488042497007
32,Cameroon,baseline,807.1321083747553,3204.4328243361692,80.33169115077386,622.1496120582096,65.94189150717494,2645.592936135889
32,Cameroon,eat_lancet,604.2641358772115,2869.2179728984556,0.0,489.59652202704495,0.0,2503.0
32,Cameroon,high_income,744.5659493359984,3125.765833467291,101.71412446162405,600.5492301956691,80.83446217447658,2579.208399320989
33,Canada,baseline,877.1244230391393,3621.221437436287,115.92054370727709,684.7438313284117,89.11985178614346,2936.90727285219
33,Canada,eat_lancet,536.8495281116406,2607.977137577317,0.0,493.3164847897382,0.0,2407.0
33,Canada,high_income,877.1244230391393,3621.221437436287,115.92054370727709,684.7438313284117,89.11985178614346,2936.90727285219
35,Cabo Verde,baseline,485.023783533765,2430.4338297250356,68.99211930483271,414.64909021212037,60.59214625143294,2203.924093798413
35,Cabo Verde,eat_lancet,577.9060620154224,2746.064344076222,0.0,489.95810525514156,0.0,2503.0
35,Cabo Verde,high_income,744.2429994284371,3121.6938841423944,101.65496131362993,600.2997538570744,80.79405809934617,2575.767899484691
