region,diet,output_group,attribute,value_total,population,value_per_cap_avg
Russian Federation,high_income,Bovine meat,mg_abx_pleuromutilins,0.0,145602750.0,0.0
Russian Federation,high_income,Bovine meat,mg_abx_polymixins,639246846.8581665,145602750.0,4.390348718401036
Russian Federation,high_income,Bovine meat,mg_abx_quinolones,5591807106.865166,145602750.0,38.40454323057199
Russian Federation,high_income,Bovine meat,mg_abx_sulfonamides_trimethoprim,20774039375.78216,145602750.0,142.67614709050594
Russian Federation,high_income,Bovine meat,mg_abx_tetracyclines,115156475129.14995,145602750.0,790.8949187371114
Russian Federation,high_income,Bovine meat,mg_abx_total,276898675576.35767,145602750.0,1901.7406991032633
Russian Federation,high_income,Dairy,kg_co2_luc_feed_palm,1133534.799559088,145602750.0,0.007785119440114201
Russian Federation,high_income,Dairy,kg_co2_luc_feed_soy,619026289.5669559,145602750.0,4.2514738874571805
Russian Federation,high_income,Dairy,kg_co2_luc_pasture,18512729.092725992,145602750.0,0.1271454632053721
Russian Federation,high_income,Dairy,kg_co2e_excl_luc,54482391106.5905,145602750.0,374.18517924002464
Russian Federation,high_income,Dairy,kg_co2e_total,55121063660.049736,145602750.0,378.5715837101273
Russian Federation,high_income,Eggs,kg_co2_luc_feed_soy,540997474.2213911,145602750.0,3.7155718159264923
Russian Federation,high_income,Eggs,kg_co2e_excl_luc,3809970429.8056192,145602750.0,26.16688510214003
Russian Federation,high_income,Eggs,kg_co2e_total,4350967904.02701,145602750.0,29.88245691806652
Russian Federation,high_income,Fruits,kg_co2e_excl_luc,2729324782.6053796,145602750.0,18.7450084741214
Russian Federation,high_income,Fruits,kg_co2e_total,2729324782.6053796,145602750.0,18.7450084741214
Russian Federation,high_income,Fruits,mg_abx_aminoglycosides,7771064015.685465,145602750.0,53.37168436506498
Russian Federation,high_income,Fruits,mg_abx_tetracyclines,7981759538.449573,145602750.0,54.81874166833781
Russian Federation,high_income,Fruits,mg_abx_total,15752823554.135038,145602750.0,108.19042603340279
Russian Federation,high_income,Grains,kg_co2e_excl_luc,10846536869.782284,145602750.0,74.49403853829878
Russian Federation,high_income,Grains,kg_co2e_total,10846536869.782284,145602750.0,74.49403853829878
Russian Federation,high_income,Grains,mg_abx_aminoglycosides,1698693865.3660107,145602750.0,11.666633118989928
Russian Federation,high_income,Grains,mg_abx_tetracyclines,191127068.60028443,145602750.0,1.3126611180096834
Russian Federation,high_income,Grains,mg_abx_total,1889820933.9662952,145602750.0,12.979294236999612
Russian Federation,high_income,Insects,kg_co2e_excl_luc,0.0,145602750.0,0.0
Russian Federation,high_income,Insects,kg_co2e_total,0.0,145602750.0,0.0
Russian Federation,high_income,Nuts and seeds,kg_co2e_excl_luc,820859203.171879,145602750.0,5.637662771972913
Russian Federation,high_income,Nuts and seeds,kg_co2e_total,820859203.171879,145602750.0,5.637662771972913
Russian Federation,high_income,Nuts and seeds,mg_abx_aminoglycosides,507843372.67536855,145602750.0,3.487869375237546
Russian Federation,high_income,Nuts and seeds,mg_abx_tetracyclines,510921013.26560926,145602750.0,3.509006617427276
Russian Federation,high_income,Nuts and seeds,mg_abx_total,1018764385.9409778,145602750.0,6.996875992664822
Russian Federation,high_income,Offals,kg_co2_luc_feed_palm,0.0,145602750.0,0.0
Russian Federation,high_income,Offals,kg_co2_luc_feed_soy,0.0,145602750.0,0.0
Russian Federation,high_income,Offals,kg_co2_luc_pasture,0.0,145602750.0,0.0
Russian Federation,high_income,Offals,kg_co2e_excl_luc,0.0,145602750.0,0.0
Russian Federation,high_income,Offals,kg_co2e_total,0.0,145602750.0,0.0
Russian Federation,high_income,Pig meat,kg_co2_luc_feed_palm,590079.3421626503,145602750.0,0.0040526661904576
Russian Federation,high_income,Pig meat,kg_co2_luc_feed_soy,1890742652.2440457,145602750.0,12.985624600112606
Russian Federation,high_income,Pig meat,kg_co2e_excl_luc,18701986711.826427,145602750.0,128.4452849401981
Russian Federation,high_income,Pig meat,kg_co2e_total,20593319443.412636,145602750.0,141.43496220650115
Russian Federation,high_income,Pig meat,mg_abx_aminoglycosides,70953770978.82675,145602750.0,487.3106516108161
Russian Federation,high_income,Pig meat,mg_abx_amphenicols,4951027473.111508,145602750.0,34.00366732847771
Russian Federation,high_income,Pig meat,mg_abx_cephalosporins,50622712.18998178,145602750.0,0.34767689614366337
Russian Federation,high_income,Pig meat,mg_abx_lincosamides,72610934940.73369,145602750.0,498.6920572635729
Russian Federation,high_income,Pig meat,mg_abx_macrolides,58872697598.33098,145602750.0,404.33781366307284
Russian Federation,high_income,Pig meat,mg_abx_other_drugs,31581481394.339043,145602750.0,216.90168210654704
Russian Federation,high_income,Pig meat,mg_abx_penicillins,165507107585.35016,145602750.0,1136.7031706842772
Russian Federation,high_income,Pig meat,mg_abx_pleuromutilins,25708675433.32292,145602750.0,176.56723814160736
Russian Federation,high_income,Pig meat,mg_abx_polymixins,65556075273.24071,145602750.0,450.2392659015074
Russian Federation,high_income,Pig meat,mg_abx_quinolones,7945560418.520189,145602750.0,54.57012603484611
Russian Federation,high_income,Pig meat,mg_abx_sulfonamides_trimethoprim,51930243852.63323,145602750.0,356.6570264135343
Russian Federation,high_income,Pig meat,mg_abx_tetracyclines,277866998627.43713,145602750.0,1908.3911438996663
Russian Federation,high_income,Pig meat,mg_abx_total,833535196288.0363,145602750.0,5724.721519944069
Russian Federation,high_income,Poultry,kg_co2_luc_feed_soy,1959899190.5184283,145602750.0,13.460591853645816
Russian Federation,high_income,Poultry,kg_co2e_excl_luc,7175918636.410268,145602750.0,49.28422462082803
Russian Federation,high_income,Poultry,kg_co2e_total,9135817826.928696,145602750.0,62.744816474473836
Russian Federation,high_income,Poultry,mg_abx_aminoglycosides,8026419776.489602,145602750.0,55.12546827920216
Russian Federation,high_income,Poultry,mg_abx_amphenicols,113611665.42418498,145602750.0,0.7802851623625583
Russian Federation,high_income,Poultry,mg_abx_cephalosporins,0.0,145602750.0,0.0
Russian Federation,high_income,Poultry,mg_abx_lincosamides,10917528349.504921,145602750.0,74.98160817364315
Russian Federation,high_income,Poultry,mg_abx_macrolides,32494921335.139847,145602750.0,223.17518958357482
Russian Federation,high_income,Poultry,mg_abx_other_drugs,62528.939056610085,145602750.0,0.0004294488878583
Russian Federation,high_income,Poultry,mg_abx_penicillins,59077663544.00764,145602750.0,405.7455202185923
Russian Federation,high_income,Poultry,mg_abx_pleuromutilins,51079.25521143098,145602750.0,0.0003508124345964
Russian Federation,high_income,Poultry,mg_abx_polymixins,6908593097.506808,145602750.0,47.448232244973454
Russian Federation,high_income,Poultry,mg_abx_quinolones,7585856869.015962,145602750.0,52.09968128360187
Russian Federation,high_income,Poultry,mg_abx_sulfonamides_trimethoprim,29160573086.25277,145602750.0,200.27487864242104
Russian Federation,high_income,Poultry,mg_abx_tetracyclines,75629845307.36667,145602750.0,519.4259401513135
Russian Federation,high_income,Poultry,mg_abx_total,229915126638.90268,145602750.0,1579.0575840010074
Russian Federation,high_income,Pulses and soy,kg_co2_luc_human_palm_soy,440349232.3646057,145602750.0,3.0243194744921076
Russian Federation,high_income,Pulses and soy,kg_co2e_excl_luc,377268488.59507245,145602750.0,2.591080790679245
Russian Federation,high_income,Pulses and soy,kg_co2e_total,817617720.9596782,145602750.0,5.615400265171353
Russian Federation,high_income,Pulses and soy,mg_abx_aminoglycosides,582610.6223610519,145602750.0,0.004001371006804829
Russian Federation,high_income,Pulses and soy,mg_abx_tetracyclines,2504.548110526751,145602750.0,1.7201241807086412e-05
Russian Federation,high_income,Pulses and soy,mg_abx_total,585115.1704715786,145602750.0,0.0040185722486119155
Russian Federation,high_income,Sheep and goat meat,kg_co2_luc_feed_palm,0.0,145602750.0,0.0
Russian Federation,high_income,Sheep and goat meat,kg_co2_luc_feed_soy,10574889.825535778,145602750.0,0.0726283660544583
Russian Federation,high_income,Sheep and goat meat,kg_co2e_excl_luc,13986114715.2134,145602750.0,96.05666592982206
Russian Federation,high_income,Sheep and goat meat,kg_co2e_total,13996689605.038935,145602750.0,96.12929429587652
Russian Federation,high_income,Sheep and goat meat,mg_abx_aminoglycosides,11214044963.1056,145602750.0,77.01808491326985
Russian Federation,high_income,Sheep and goat meat,mg_abx_amphenicols,5126695532.784238,145602750.0,35.210155939940954
Russian Federation,high_income,Sheep and goat meat,mg_abx_cephalosporins,401539241.2498839,145602750.0,2.757772372086955
Russian Federation,high_income,Sheep and goat meat,mg_abx_lincosamides,13263591727.705086,145602750.0,91.09437649841837
Russian Federation,high_income,Sheep and goat meat,mg_abx_macrolides,8512293018.464831,145602750.0,58.4624467495623
Russian Federation,high_income,Sheep and goat meat,mg_abx_other_drugs,1711490384.9880965,145602750.0,11.754519643262896
Russian Federation,high_income,Sheep and goat meat,mg_abx_penicillins,40297259254.74023,145602750.0,276.76166318795646
Russian Federation,high_income,Sheep and goat meat,mg_abx_pleuromutilins,19079697557.878044,145602750.0,131.03940384283982
Russian Federation,high_income,Sheep and goat meat,mg_abx_polymixins,16235760166.173553,145602750.0,111.50723572304474
Russian Federation,high_income,Sheep and goat meat,mg_abx_quinolones,5324698831.733131,145602750.0,36.57004302276661
Russian Federation,high_income,Sheep and goat meat,mg_abx_sulfonamides_trimethoprim,10762105099.18583,145602750.0,73.91416095634065
Russian Federation,high_income,Sheep and goat meat,mg_abx_tetracyclines,20913511360.007645,145602750.0,143.63404097798733
Russian Federation,high_income,Sheep and goat meat,mg_abx_total,152842687138.01617,145602750.0,1049.723903827477
Russian Federation,high_income,Starchy roots,kg_co2e_excl_luc,1373387195.558079,145602750.0,9.43242621144229
Russian Federation,high_income,Starchy roots,kg_co2e_total,1373387195.558079,145602750.0,9.43242621144229
Russian Federation,high_income,Starchy roots,mg_abx_aminoglycosides,6969606.406746248,145602750.0,0.0478672717839893
Russian Federation,high_income,Starchy roots,mg_abx_tetracyclines,30567.241660784664,145602750.0,0.00020993588143619998
Russian Federation,high_income,Starchy roots,mg_abx_total,7000173.648407034,145602750.0,0.0480772076654255
Russian Federation,high_income,Sugars,kg_co2e_excl_luc,13909663175.752531,145602750.0,95.53159659245811
Russian Federation,high_income,Sugars,kg_co2e_total,13909663175.752531,145602750.0,95.53159659245811
Russian Federation,high_income,Sugars,mg_abx_aminoglycosides,3505740.3696578424,145602750.0,0.0240774323950464
Russian Federation,high_income,Sugars,mg_abx_tetracyclines,0.0,145602750.0,0.0
Russian Federation,high_income,Sugars,mg_abx_total,3505740.3696578424,145602750.0,0.0240774323950464
Russian Federation,high_income,Vegetable oils,kg_co2_luc_human_palm_soy,451479639.65449727,145602750.0,3.100763135685949
Russian Federation,high_income,Vegetable oils,kg_co2e_excl_luc,3655208469.6659384,145602750.0,25.103979627211288
Russian Federation,high_income,Vegetable oils,kg_co2e_total,4106688109.3204355,145602750.0,28.204742762897236
Russian Federation,high_income,Vegetables,kg_co2e_excl_luc,6461026713.270788,145602750.0,44.37434535591387
Russian Federation,high_income,Vegetables,kg_co2e_total,6461026713.270788,145602750.0,44.37434535591387
Russian Federation,high_income,Vegetables,mg_abx_aminoglycosides,117092283.63050236,145602750.0,0.8041900556857776
Russian Federation,high_income,Vegetables,mg_abx_tetracyclines,60461047.00596436,145602750.0,0.41524660080914927
Russian Federation,high_income,Vegetables,mg_abx_total,177553330.6364667,145602750.0,1.2194366564949268
South Asia,baseline,Aquatic animals,kg_co2e_excl_luc,38746306041.91182,1883709000.0,20.56915693555205
South Asia,baseline,Aquatic animals,kg_co2e_total,38746306041.91182,1883709000.0,20.56915693555205
South Asia,baseline,Aquatic animals,mg_abx_aminoglycosides,124892251291.20189,1883709000.0,66.30124466740982
South Asia,baseline,Aquatic animals,mg_abx_amphenicols,427848702443.12714,1883709000.0,227.13099658340388
South Asia,baseline,Aquatic animals,mg_abx_arsenicals,0.0,1883709000.0,0.0
South Asia,baseline,Aquatic animals,mg_abx_cephalosporins,1236556943.4772453,1883709000.0,0.656447967004057
South Asia,baseline,Aquatic animals,mg_abx_glycopeptides,0.0,1883709000.0,0.0
South Asia,baseline,Aquatic animals,mg_abx_glycophospholipids,0.0,1883709000.0,0.0
South Asia,baseline,Aquatic animals,mg_abx_lincosamides,7419341660.863477,1883709000.0,3.938687802024345
South Asia,baseline,Aquatic animals,mg_abx_macrolides,91505213817.31624,1883709000.0,48.57714955830027
South Asia,baseline,Aquatic animals,mg_abx_nitrofurans,0.0,1883709000.0,0.0
South Asia,baseline,Aquatic animals,mg_abx_orthosomycins,0.0,1883709000.0,0.0
South Asia,baseline,Aquatic animals,mg_abx_other_drugs,1236556943.4772453,1883709000.0,0.656447967004057
South Asia,baseline,Aquatic animals,mg_abx_penicillins,27204252756.499428,1883709000.0,14.441855274089272
South Asia,baseline,Aquatic animals,mg_abx_pleuromutilins,49462277739.089836,1883709000.0,26.257918680162295
South Asia,baseline,Aquatic animals,mg_abx_polypeptides,18548354152.15869,1883709000.0,9.846719505060863
South Asia,baseline,Aquatic animals,mg_abx_quinolones,207741566504.17743,1883709000.0,110.2832584566817
South Asia,baseline,Aquatic animals,mg_abx_quinoxalines,0.0,1883709000.0,0.0
South Asia,baseline,Aquatic animals,mg_abx_streptogramins,0.0,1883709000.0,0.0
South Asia,baseline,Aquatic animals,mg_abx_sulfonamides_trimethoprim,71720302721.68028,1883709000.0,38.07398208623534
South Asia,baseline,Aquatic animals,mg_abx_tetracyclines,199085667899.83664,1883709000.0,105.68812268765326
South Asia,baseline,Aquatic animals,mg_abx_total,1227901044872.9055,1883709000.0,651.8528312350292
South Asia,baseline,Bovine meat,kg_co2_luc_feed_palm,243794034.1431721,1883709000.0,0.1294223439730723
South Asia,baseline,Bovine meat,kg_co2_luc_feed_soy,858678784.2429606,1883709000.0,0.45584471075041877
South Asia,baseline,Bovine meat,kg_co2_luc_pasture,2182549130.0055323,1883709000.0,1.1586445305540995
South Asia,baseline,Bovine meat,kg_co2e_excl_luc,163860178480.0264,1883709000.0,86.98805308039957
South Asia,baseline,Bovine meat,kg_co2e_total,167145200428.41806,1883709000.0,88.73196466567717
South Asia,baseline,Bovine meat,mg_abx_aminoglycosides,17552090490.878338,1883709000.0,9.317835446387068
South Asia,baseline,Bovine meat,mg_abx_amphenicols,13745337271.383286,1883709000.0,7.296953654403778
South Asia,baseline,Bovine meat,mg_abx_cephalosporins,5065137365.686438,1883709000.0,2.688917112827107
South Asia,baseline,Bovine meat,mg_abx_lincosamides,527175311.31837034,1883709000.0,0.2798602710494935
South Asia,baseline,Bovine meat,mg_abx_macrolides,85530553970.09323,1883709000.0,45.40539646521476
South Asia,baseline,Bovine meat,mg_abx_other_drugs,55653957657.423164,1883709000.0,29.544880688802337
South Asia,baseline,Bovine meat,mg_abx_penicillins,145788213189.84265,1883709000.0,77.39423296795984
South Asia,baseline,Bovine meat,mg_abx_pleuromutilins,12011.614780106667,1883709000.0,6.376576626276493e-06
South Asia,baseline,Bovine meat,mg_abx_polymixins,347610397.8163005,1883709000.0,0.18453508361233106
South Asia,baseline,Bovine meat,mg_abx_quinolones,3449266415.4197764,1883709000.0,1.8311036446817297
South Asia,baseline,Bovine meat,mg_abx_sulfonamides_trimethoprim,19275333923.24799,1883709000.0,10.232649482084542
South Asia,baseline,Bovine meat,mg_abx_tetracyclines,587489167954.3987,1883709000.0,311.87894093747957
South Asia,baseline,Bovine meat,mg_abx_total,934423855959.123,1883709000.0,496.0553121310792
South Asia,baseline,Dairy,kg_co2_luc_feed_palm,766963309.1597695,1883709000.0,0.40715594030700575
South Asia,baseline,Dairy,kg_co2_luc_feed_soy,2642493555.880362,1883709000.0,1.4028141055122432
South Asia,baseline,Dairy,kg_co2_luc_pasture,150469.85242134755,1883709000.0,7.987956336214753e-05
South Asia,baseline,Dairy,kg_co2e_excl_luc,660513233886.4308,1883709000.0,350.64504861761066
South Asia,baseline,Dairy,kg_co2e_total,663922841221.3234,1883709000.0,352.4550985429933
South Asia,baseline,Eggs,kg_co2_luc_feed_soy,2338888695.4918857,1883709000.0,1.2416401341671595
South Asia,baseline,Eggs,kg_co2e_excl_luc,18600142299.47294,1883709000.0,9.87421215244655
South Asia,baseline,Eggs,kg_co2e_total,20939030994.964825,1883709000.0,11.115852286613709
South Asia,baseline,Fruits,kg_co2e_excl_luc,27517409126.46695,1883709000.0,14.60809983201596
South Asia,baseline,Fruits,kg_co2e_total,27517409126.46695,1883709000.0,14.60809983201596
South Asia,baseline,Fruits,mg_abx_aminoglycosides,40312295338.758224,1883709000.0,21.400489852072813
South Asia,baseline,Fruits,mg_abx_tetracyclines,44389849242.78224,1883709000.0,23.56513094261494
South Asia,baseline,Fruits,mg_abx_total,84702144581.54047,1883709000.0,44.96562079468775
South Asia,baseline,Grains,kg_co2e_excl_luc,358710619204.05963,1883709000.0,190.4278310524925
South Asia,baseline,Grains,kg_co2e_total,358710619204.05963,1883709000.0,190.4278310524925
South Asia,baseline,Grains,mg_abx_aminoglycosides,132094902222.38127,1883709000.0,70.12489839055888
South Asia,baseline,Grains,mg_abx_tetracyclines,14670268263.788227,1883709000.0,7.787969513225359
South Asia,baseline,Grains,mg_abx_total,146765170486.1695,1883709000.0,77.91286790378423
South Asia,baseline,Insects,kg_co2e_excl_luc,0.0,1883709000.0,0.0
South Asia,baseline,Insects,kg_co2e_total,0.0,1883709000.0,0.0
South Asia,baseline,Nuts and seeds,kg_co2e_excl_luc,9021341710.514406,1883709000.0,4.789137659009118
South Asia,baseline,Nuts and seeds,kg_co2e_total,9021341710.514406,1883709000.0,4.789137659009118
South Asia,baseline,Nuts and seeds,mg_abx_aminoglycosides,4568260643.064937,1883709000.0,2.425141379621235
South Asia,baseline,Nuts and seeds,mg_abx_tetracyclines,5074254216.953782,1883709000.0,2.6937569534114782
South Asia,baseline,Nuts and seeds,mg_abx_total,9642514860.018719,1883709000.0,5.118898333032713
South Asia,baseline,Offals,kg_co2_luc_feed_palm,0.0,1883709000.0,0.0
South Asia,baseline,Offals,kg_co2_luc_feed_soy,0.0,1883709000.0,0.0
South Asia,baseline,Offals,kg_co2_luc_pasture,0.0,1883709000.0,0.0
South Asia,baseline,Offals,kg_co2e_excl_luc,0.0,1883709000.0,0.0
South Asia,baseline,Offals,kg_co2e_total,0.0,1883709000.0,0.0
South Asia,baseline,Pig meat,kg_co2_luc_feed_palm,1924788.3013972656,1431867250.0,0.0013442505241999672
South Asia,baseline,Pig meat,kg_co2_luc_feed_soy,79405974.63061026,1431867250.0,0.055456240535294216
South Asia,baseline,Pig meat,kg_co2e_excl_luc,2387324755.390095,1431867250.0,1.6672807869515105
South Asia,baseline,Pig meat,kg_co2e_total,2468655518.322103,1431867250.0,1.7240812780110049
South Asia,baseline,Pig meat,mg_abx_aminoglycosides,851414832.3470263,1431867250.0,0.5946185530446529
South Asia,baseline,Pig meat,mg_abx_amphenicols,55381429.375875615,1431867250.0,0.03867776805138578
South Asia,baseline,Pig meat,mg_abx_cephalosporins,7101804.064941874,1431867250.0,0.004959820168344428
South Asia,baseline,Pig meat,mg_abx_lincosamides,114189814.30273756,1431867250.0,0.0797488833568458
South Asia,baseline,Pig meat,mg_abx_macrolides,8283403329.001413,1431867250.0,5.785035818789356
South Asia,baseline,Pig meat,mg_abx_other_drugs,26249669547.71111,1431867250.0,18.33247429027454
South Asia,baseline,Pig meat,mg_abx_penicillins,6767545377.9119,1431867250.0,4.726377656805755
South Asia,baseline,Pig meat,mg_abx_pleuromutilins,1662432974.7206042,1431867250.0,1.1610245116791407
South Asia,baseline,Pig meat,mg_abx_polymixins,598691470.1782265,1431867250.0,0.41811939631849704
South Asia,baseline,Pig meat,mg_abx_quinolones,83719864.23793265,1431867250.0,0.05846901256937936
South Asia,baseline,Pig meat,mg_abx_sulfonamides_trimethoprim,861544765.0638325,1431867250.0,0.6016931842416484
South Asia,baseline,Pig meat,mg_abx_tetracyclines,29744510880.71451,1431867250.0,20.773232211795133
South Asia,baseline,Pig meat,mg_abx_total,75279606089.63013,1431867250.0,52.57443110709469
South Asia,baseline,Poultry,kg_co2_luc_feed_soy,2941514306.9625654,1883709000.0,1.561554521936544
South Asia,baseline,Poultry,kg_co2e_excl_luc,22515816384.18495,1883709000.0,11.952916498347118
South Asia,baseline,Poultry,kg_co2e_total,25457330691.14752,1883709000.0,13.514471020283663
South Asia,baseline,Poultry,mg_abx_aminoglycosides,6204079571.114603,1883709000.0,3.293544582053068
South Asia,baseline,Poultry,mg_abx_amphenicols,55535352.70014986,1883709000.0,0.029481917164567276
South Asia,baseline,Poultry,mg_abx_cephalosporins,0.0,1883709000.0,0.0
South Asia,baseline,Poultry,mg_abx_lincosamides,600047995.6105657,1883709000.0,0.31854601512790226
South Asia,baseline,Poultry,mg_abx_macrolides,152551588081.82117,1883709000.0,80.98468929214712
South Asia,baseline,Poultry,mg_abx_other_drugs,132830.80684135645,1883709000.0,7.051556627980035e-05
South Asia,baseline,Poultry,mg_abx_penicillins,77708638178.70274,1883709000.0,41.252995116922385
South Asia,baseline,Poultry,mg_abx_pleuromutilins,130834.62499618504,1883709000.0,6.945585809495259e-05
South Asia,baseline,Poultry,mg_abx_polymixins,2566443896.7528663,1883709000.0,1.3624418085558152
South Asia,baseline,Poultry,mg_abx_quinolones,2614323310.598056,1883709000.0,1.387859436143298
South Asia,baseline,Poultry,mg_abx_sulfonamides_trimethoprim,15698737184.088974,1883709000.0,8.33395029916456
South Asia,baseline,Poultry,mg_abx_tetracyclines,259138050847.0435,1883709000.0,137.56798467653098
South Asia,baseline,Poultry,mg_abx_total,517137708083.86444,1883709000.0,274.53163311523406
South Asia,baseline,Pulses and soy,kg_co2_luc_human_palm_soy,1463704867.1581624,1673626500.0,0.8745708000907982
South Asia,baseline,Pulses and soy,kg_co2e_excl_luc,14455959128.22838,1883709000.0,7.674199745410984
South Asia,baseline,Pulses and soy,kg_co2e_total,15919663995.386541,1883709000.0,8.451233176348651
South Asia,baseline,Pulses and soy,mg_abx_aminoglycosides,22880883.522726305,1883709000.0,0.012146718799308336
South Asia,baseline,Pulses and soy,mg_abx_tetracyclines,91332.58616283887,1883709000.0,4.84855071366325e-05
South Asia,baseline,Pulses and soy,mg_abx_total,22972216.108889144,1883709000.0,0.012195204306444968
South Asia,baseline,Sheep and goat meat,kg_co2_luc_feed_palm,10084.70523520703,1883709000.0,5.353642858428255e-06
South Asia,baseline,Sheep and goat meat,kg_co2_luc_feed_soy,10426431.243389927,1883709000.0,0.005535054110475624
South Asia,baseline,Sheep and goat meat,kg_co2e_excl_luc,59463337287.366196,1883709000.0,31.5671567568909
South Asia,baseline,Sheep and goat meat,kg_co2e_total,59473773803.31483,1883709000.0,31.572697164644236
South Asia,baseline,Sheep and goat meat,mg_abx_aminoglycosides,13166325036.712736,1883709000.0,6.989574842352368
South Asia,baseline,Sheep and goat meat,mg_abx_amphenicols,8927062218.883816,1883709000.0,4.739087735358177
South Asia,baseline,Sheep and goat meat,mg_abx_cephalosporins,98857366053.54236,1883709000.0,52.48016867443027
South Asia,baseline,Sheep and goat meat,mg_abx_lincosamides,3264062475.8107038,1883709000.0,1.7327848812161029
South Asia,baseline,Sheep and goat meat,mg_abx_macrolides,126757595893.71817,1883709000.0,67.29149560453243
South Asia,baseline,Sheep and goat meat,mg_abx_other_drugs,442836401335.52216,1883709000.0,235.08747971980924
South Asia,baseline,Sheep and goat meat,mg_abx_penicillins,171090551424.21307,1883709000.0,90.82642352094356
South Asia,baseline,Sheep and goat meat,mg_abx_pleuromutilins,148070346113.0084,1883709000.0,78.60574330377378
South Asia,baseline,Sheep and goat meat,mg_abx_polymixins,23844758474.037872,1883709000.0,12.658408742559425
South Asia,baseline,Sheep and goat meat,mg_abx_quinolones,7232870290.0689945,1883709000.0,3.839696200458242
South Asia,baseline,Sheep and goat meat,mg_abx_sulfonamides_trimethoprim,19972283795.58982,1883709000.0,10.602637560042353
South Asia,baseline,Sheep and goat meat,mg_abx_tetracyclines,292211830022.17773,1883709000.0,155.12578111702908
South Asia,baseline,Sheep and goat meat,mg_abx_total,1356231453133.286,1883709000.0,719.979281902505
South Asia,baseline,Starchy roots,kg_co2e_excl_luc,13819193081.424065,1883709000.0,7.336161308049207
South Asia,baseline,Starchy roots,kg_co2e_total,13819193081.424065,1883709000.0,7.336161308049207
South Asia,baseline,Starchy roots,mg_abx_aminoglycosides,63877444.139407836,1883709000.0,0.03391046288965431
South Asia,baseline,Starchy roots,mg_abx_tetracyclines,282032.7380683218,1883709000.0,0.00014972203141160433
South Asia,baseline,Starchy roots,mg_abx_total,64159476.87747616,1883709000.0,0.03406018492106592
South Asia,baseline,Sugars,kg_co2e_excl_luc,74425590507.40958,1883709000.0,39.51013161131023
South Asia,baseline,Sugars,kg_co2e_total,74425590507.40958,1883709000.0,39.51013161131023
South Asia,baseline,Sugars,mg_abx_aminoglycosides,124225704.26318048,1883204250.0,0.06596507217057336
South Asia,baseline,Sugars,mg_abx_tetracyclines,0.0,1883204250.0,0.0
South Asia,baseline,Sugars,mg_abx_total,124225704.26318048,1883204250.0,0.06596507217057336
South Asia,baseline,Vegetable oils,kg_co2_luc_human_palm_soy,32036532718.391087,1883709000.0,17.00715594520761
South Asia,baseline,Vegetable oils,kg_co2e_excl_luc,25575114063.365974,1883709000.0,13.576998391665578
South Asia,baseline,Vegetable oils,kg_co2e_total,57611646781.75706,1883709000.0,30.584154336873187
South Asia,baseline,Vegetables,kg_co2e_excl_luc,58758574655.41674,1883709000.0,31.193021138305724
South Asia,baseline,Vegetables,kg_co2e_total,58758574655.41674,1883709000.0,31.193021138305724
South Asia,baseline,Vegetables,mg_abx_aminoglycosides,230753535.7988575,1883709000.0,0.12249956643985749
South Asia,baseline,Vegetables,mg_abx_tetracyclines,85141052.67160046,1883709000.0,0.04519862286138701
South Asia,baseline,Vegetables,mg_abx_total,315894588.470458,1883709000.0,0.1676981893012445
South Asia,eat_lancet,Aquatic animals,kg_co2e_excl_luc,61973953351.70303,1883709000.0,32.89996138028912
South Asia,eat_lancet,Aquatic animals,kg_co2e_total,61973953351.70303,1883709000.0,32.89996138028912
South Asia,eat_lancet,Aquatic animals,mg_abx_aminoglycosides,213435134489.42935,1883709000.0,113.30578899895332
South Asia,eat_lancet,Aquatic animals,mg_abx_amphenicols,731173827062.7975,1883709000.0,388.156465283543
South Asia,eat_lancet,Aquatic animals,mg_abx_arsenicals,0.0,1883709000.0,0.0
South Asia,eat_lancet,Aquatic animals,mg_abx_cephalosporins,2113219153.3606853,1883709000.0,1.121839495039141
South Asia,eat_lancet,Aquatic animals,mg_abx_glycopeptides,0.0,1883709000.0,0.0
South Asia,eat_lancet,Aquatic animals,mg_abx_glycophospholipids,0.0,1883709000.0,0.0
South Asia,eat_lancet,Aquatic animals,mg_abx_lincosamides,12679314920.164122,1883709000.0,6.731036970234851
South Asia,eat_lancet,Aquatic animals,mg_abx_macrolides,156378217348.6909,1883709000.0,83.01612263289653
South Asia,eat_lancet,Aquatic animals,mg_abx_nitrofurans,0.0,1883709000.0,0.0
South Asia,eat_lancet,Aquatic animals,mg_abx_orthosomycins,0.0,1883709000.0,0.0
South Asia,eat_lancet,Aquatic animals,mg_abx_other_drugs,2113219153.3606853,1883709000.0,1.121839495039141
South Asia,eat_lancet,Aquatic animals,mg_abx_penicillins,46490821373.93513,1883709000.0,24.68046889086113
South Asia,eat_lancet,Aquatic animals,mg_abx_pleuromutilins,84528766134.42747,1883709000.0,44.873579801565675
South Asia,eat_lancet,Aquatic animals,mg_abx_polypeptides,31698287300.410305,1883709000.0,16.827592425587127
South Asia,eat_lancet,Aquatic animals,mg_abx_quinolones,355020817764.5955,1883709000.0,188.4690351665759
South Asia,eat_lancet,Aquatic animals,mg_abx_quinoxalines,0.0,1883709000.0,0.0
South Asia,eat_lancet,Aquatic animals,mg_abx_streptogramins,0.0,1883709000.0,0.0
