item_index,item,footprint,footprint_type,edible_fraction,median,n
Czechia,"Bovine
meat

N=173",26.241464953103318,kg_co2e,0.71,53.12231586315577,173
Guinea-Bissau,"Bovine
meat

N=173",109.24870872648475,kg_co2e,0.71,53.12231586315577,173
Slovenia,"Bovine
meat

N=173",32.874433932756254,kg_co2e,0.71,53.12231586315577,173
Democratic People's Republic of Korea,"Bovine
meat

N=173",100.36454533243143,kg_co2e,0.71,53.12231586315577,173
Afghanistan,"Bovine
meat

N=226",145.8883896213377,abx,0.71,144.39356256218278,226
Dominican Republic,"Bovine
meat

N=173",106.61953209654831,kg_co2e,0.71,53.12231586315577,173
Bolivia (Plurinational State of),"Bovine
meat

N=226",144.10226680993767,abx,0.71,144.39356256218278,226
Central African Republic,"Bovine
meat

N=226",59.976616041056005,abx,0.71,144.39356256218278,226
Nicaragua,"Bovine
meat

N=226",144.73591947084,abx,0.71,144.39356256218278,226
Niger,"Bovine
meat

N=226",60.45205699035178,abx,0.71,144.39356256218278,226
Canada,"Bovine
meat

N=226",129.11896923265394,abx,0.71,144.39356256218278,226
Nigeria,"Bovine
meat

N=226",61.67747859072452,abx,0.71,144.39356256218278,226
Cameroon,"Bovine
meat

N=226",82.23291715373206,abx,0.71,144.39356256218278,226
Niue,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
North Macedonia,"Bovine
meat

N=226",193.2413344121882,abx,0.71,144.39356256218278,226
Cambodia,"Bovine
meat

N=226",314.4167015125042,abx,0.71,144.39356256218278,226
Northern Mariana Islands,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Norway,"Bovine
meat

N=226",10.419764070422536,abx,0.71,144.39356256218278,226
Occupied Palestinian Territory,"Bovine
meat

N=226",145.8883896213377,abx,0.71,144.39356256218278,226
Cabo Verde,"Bovine
meat

N=226",57.050277925563044,abx,0.71,144.39356256218278,226
Oman,"Bovine
meat

N=226",145.8883896213377,abx,0.71,144.39356256218278,226
Burundi,"Bovine
meat

N=226",58.686083264585655,abx,0.71,144.39356256218278,226
Pakistan,"Bovine
meat

N=226",312.849888352536,abx,0.71,144.39356256218278,226
Palau,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
New Zealand,"Bovine
meat

N=226",14.513231874388381,abx,0.71,144.39356256218278,226
Burkina Faso,"Bovine
meat

N=226",60.46021415545084,abx,0.71,144.39356256218278,226
New Caledonia,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Chad,"Bovine
meat

N=226",60.87805881570389,abx,0.71,144.39356256218278,226
Monaco,"Bovine
meat

N=226",190.46256225514048,abx,0.71,144.39356256218278,226
Colombia,"Bovine
meat

N=226",143.70054165400614,abx,0.71,144.39356256218278,226
Mongolia,"Bovine
meat

N=226",316.7974249298201,abx,0.71,144.39356256218278,226
Montenegro,"Bovine
meat

N=226",193.4267496578244,abx,0.71,144.39356256218278,226
"China, mainland","Bovine
meat

N=226",531.9696313779032,abx,0.71,144.39356256218278,226
Montserrat,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Morocco,"Bovine
meat

N=226",48.05011144878812,abx,0.71,144.39356256218278,226
"China, Taiwan Province of","Bovine
meat

N=226",313.65280518263137,abx,0.71,144.39356256218278,226
Mozambique,"Bovine
meat

N=226",59.377070859216126,abx,0.71,144.39356256218278,226
"China, Macao SAR","Bovine
meat

N=226",312.8389629521127,abx,0.71,144.39356256218278,226
Myanmar,"Bovine
meat

N=226",320.8918716963038,abx,0.71,144.39356256218278,226
"China, Hong Kong SAR","Bovine
meat

N=226",312.8389629521127,abx,0.71,144.39356256218278,226
Namibia,"Bovine
meat

N=226",59.78909512822585,abx,0.71,144.39356256218278,226
Nauru,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Chile,"Bovine
meat

N=226",623.271592865169,abx,0.71,144.39356256218278,226
Nepal,"Bovine
meat

N=226",318.77124351711234,abx,0.71,144.39356256218278,226
Netherlands,"Bovine
meat

N=226",114.9687820028169,abx,0.71,144.39356256218278,226
Netherlands Antilles (former),"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Panama,"Bovine
meat

N=226",144.44145093177403,abx,0.71,144.39356256218278,226
Bulgaria,"Bovine
meat

N=226",169.0663333577465,abx,0.71,144.39356256218278,226
Papua New Guinea,"Bovine
meat

N=226",306.32568988559154,abx,0.71,144.39356256218278,226
"Saint Helena, Ascension and Tristan da Cunha","Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Saint Kitts and Nevis,"Bovine
meat

N=226",146.47840017345038,abx,0.71,144.39356256218278,226
Belize,"Bovine
meat

N=226",145.6079706866204,abx,0.71,144.39356256218278,226
Saint Lucia,"Bovine
meat

N=226",145.2168931988025,abx,0.71,144.39356256218278,226
Saint Pierre and Miquelon,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Saint Vincent and the Grenadines,"Bovine
meat

N=226",145.5212088438729,abx,0.71,144.39356256218278,226
Belgium,"Bovine
meat

N=226",84.43189432676057,abx,0.71,144.39356256218278,226
Samoa,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
San Marino,"Bovine
meat

N=226",190.46256225514048,abx,0.71,144.39356256218278,226
Sao Tome and Principe,"Bovine
meat

N=226",55.3639908297884,abx,0.71,144.39356256218278,226
Belarus,"Bovine
meat

N=226",186.95118302857537,abx,0.71,144.39356256218278,226
Saudi Arabia,"Bovine
meat

N=226",145.97361411218137,abx,0.71,144.39356256218278,226
Barbados,"Bovine
meat

N=226",145.7068104100701,abx,0.71,144.39356256218278,226
Senegal,"Bovine
meat

N=226",58.34986833401375,abx,0.71,144.39356256218278,226
Serbia,"Bovine
meat

N=226",115.13314508163846,abx,0.71,144.39356256218278,226
Bangladesh,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Seychelles,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Benin,"Bovine
meat

N=226",60.50213160103663,abx,0.71,144.39356256218278,226
Réunion,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Rwanda,"Bovine
meat

N=226",59.08019898309859,abx,0.71,144.39356256218278,226
Bermuda,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Paraguay,"Bovine
meat

N=226",143.4860478668247,abx,0.71,144.39356256218278,226
Brunei Darussalam,"Bovine
meat

N=226",256.06262536218276,abx,0.71,144.39356256218278,226
Peru,"Bovine
meat

N=226",144.47771458665792,abx,0.71,144.39356256218278,226
British Virgin Islands,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Philippines,"Bovine
meat

N=226",320.3796320121696,abx,0.71,144.39356256218278,226
Brazil,"Bovine
meat

N=226",142.77534703380283,abx,0.71,144.39356256218278,226
Poland,"Bovine
meat

N=226",172.484283971831,abx,0.71,144.39356256218278,226
Portugal,"Bovine
meat

N=226",175.05130785070423,abx,0.71,144.39356256218278,226
Micronesia (Federated States of),"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Botswana,"Bovine
meat

N=226",55.982562944437376,abx,0.71,144.39356256218278,226
Qatar,"Bovine
meat

N=226",145.8883896213377,abx,0.71,144.39356256218278,226
Bosnia and Herzegovina,"Bovine
meat

N=226",190.39148257499383,abx,0.71,144.39356256218278,226
Republic of Korea,"Bovine
meat

N=226",188.71605436627556,abx,0.71,144.39356256218278,226
Republic of Moldova,"Bovine
meat

N=226",233.31767596913525,abx,0.71,144.39356256218278,226
Belgium,"Bovine
meat

N=173",36.69412906456158,kg_co2e,0.71,53.12231586315577,173
Romania,"Bovine
meat

N=226",139.86179525070423,abx,0.71,144.39356256218278,226
Bhutan,"Bovine
meat

N=226",305.63525408049264,abx,0.71,144.39356256218278,226
Russian Federation,"Bovine
meat

N=226",182.5390467322471,abx,0.71,144.39356256218278,226
Puerto Rico,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Bahrain,"Bovine
meat

N=226",145.8883896213377,abx,0.71,144.39356256218278,226
Comoros,"Bovine
meat

N=226",59.99027991675747,abx,0.71,144.39356256218278,226
Mayotte,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Hungary,"Bovine
meat

N=226",139.1167919774648,abx,0.71,144.39356256218278,226
Faroe Islands,"Bovine
meat

N=226",190.46256225514048,abx,0.71,144.39356256218278,226
Falkland Islands (Malvinas),"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Iceland,"Bovine
meat

N=226",11.041761963380283,abx,0.71,144.39356256218278,226
India,"Bovine
meat

N=226",320.72123061387504,abx,0.71,144.39356256218278,226
Ethiopia,"Bovine
meat

N=226",55.589409801637174,abx,0.71,144.39356256218278,226
Eswatini,"Bovine
meat

N=226",56.981410052748885,abx,0.71,144.39356256218278,226
Indonesia,"Bovine
meat

N=226",312.3752846606891,abx,0.71,144.39356256218278,226
Iran (Islamic Republic of),"Bovine
meat

N=226",312.9234209219845,abx,0.71,144.39356256218278,226
Estonia,"Bovine
meat

N=226",45.193977121126764,abx,0.71,144.39356256218278,226
Eritrea,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Iraq,"Bovine
meat

N=226",145.8883896213377,abx,0.71,144.39356256218278,226
Ireland,"Bovine
meat

N=226",47.20569495492958,abx,0.71,144.39356256218278,226
Equatorial Guinea,"Bovine
meat

N=226",55.239748525563044,abx,0.71,144.39356256218278,226
Israel,"Bovine
meat

N=226",195.1534980574992,abx,0.71,144.39356256218278,226
Italy,"Bovine
meat

N=226",168.62156934647888,abx,0.71,144.39356256218278,226
El Salvador,"Bovine
meat

N=226",145.43726788828445,abx,0.71,144.39356256218278,226
Honduras,"Bovine
meat

N=226",144.9480632294044,abx,0.71,144.39356256218278,226
Jamaica,"Bovine
meat

N=226",145.54933203713315,abx,0.71,144.39356256218278,226
Fiji,"Bovine
meat

N=226",297.4444333414496,abx,0.71,144.39356256218278,226
Haiti,"Bovine
meat

N=226",144.1714029172177,abx,0.71,144.39356256218278,226
Georgia,"Bovine
meat

N=226",191.0440176635912,abx,0.71,144.39356256218278,226
Ghana,"Bovine
meat

N=226",60.24152383803512,abx,0.71,144.39356256218278,226
Greece,"Bovine
meat

N=226",209.5988333661972,abx,0.71,144.39356256218278,226
Gambia,"Bovine
meat

N=226",57.72396691429544,abx,0.71,144.39356256218278,226
Greenland,"Bovine
meat

N=226",190.46256225514048,abx,0.71,144.39356256218278,226
Grenada,"Bovine
meat

N=226",145.70638982133772,abx,0.71,144.39356256218278,226
Gabon,"Bovine
meat

N=226",57.50405147485881,abx,0.71,144.39356256218278,226
French Polynesia,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Guadeloupe,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Guam,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
French Guiana,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Guatemala,"Bovine
meat

N=226",143.92308995602096,abx,0.71,144.39356256218278,226
Guinea,"Bovine
meat

N=226",59.18061696776489,abx,0.71,144.39356256218278,226
France,"Bovine
meat

N=226",37.12136931830986,abx,0.71,144.39356256218278,226
Guinea-Bissau,"Bovine
meat

N=226",60.392702627854504,abx,0.71,144.39356256218278,226
Guyana,"Bovine
meat

N=226",149.16165498643073,abx,0.71,144.39356256218278,226
Finland,"Bovine
meat

N=226",19.080054025352112,abx,0.71,144.39356256218278,226
Holy See,"Bovine
meat

N=226",190.46256225514048,abx,0.71,144.39356256218278,226
Egypt,"Bovine
meat

N=226",49.762776891760225,abx,0.71,144.39356256218278,226
Japan,"Bovine
meat

N=226",125.19713391268996,abx,0.71,144.39356256218278,226
Jordan,"Bovine
meat

N=226",145.89232669433355,abx,0.71,144.39356256218278,226
Madagascar,"Bovine
meat

N=226",62.336397619613955,abx,0.71,144.39356256218278,226
Czechia,"Bovine
meat

N=226",59.324169560563384,abx,0.71,144.39356256218278,226
Malawi,"Bovine
meat

N=226",59.810343248765435,abx,0.71,144.39356256218278,226
Malaysia,"Bovine
meat

N=226",312.92534207440644,abx,0.71,144.39356256218278,226
Cyprus,"Bovine
meat

N=226",411.41814161971837,abx,0.71,144.39356256218278,226
Maldives,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Cuba,"Bovine
meat

N=226",145.56416262775758,abx,0.71,144.39356256218278,226
Mali,"Bovine
meat

N=226",58.09042462133769,abx,0.71,144.39356256218278,226
Croatia,"Bovine
meat

N=226",82.34586127323944,abx,0.71,144.39356256218278,226
Malta,"Bovine
meat

N=226",131.04169442253522,abx,0.71,144.39356256218278,226
Costa Rica,"Bovine
meat

N=226",144.1094316568028,abx,0.71,144.39356256218278,226
Marshall Islands,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Cook Islands,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Martinique,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Mauritania,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Congo,"Bovine
meat

N=226",57.49227558471797,abx,0.71,144.39356256218278,226
Mauritius,"Bovine
meat

N=226",49.797475590351766,abx,0.71,144.39356256218278,226
Luxembourg,"Bovine
meat

N=226",30.40518541408451,abx,0.71,144.39356256218278,226
Côte d'Ivoire,"Bovine
meat

N=226",59.54143302725236,abx,0.71,144.39356256218278,226
Lithuania,"Bovine
meat

N=226",21.294651228169016,abx,0.71,144.39356256218278,226
Liechtenstein,"Bovine
meat

N=226",190.45984061126762,abx,0.71,144.39356256218278,226
Kazakhstan,"Bovine
meat

N=226",186.48805026760564,abx,0.71,144.39356256218278,226
Ecuador,"Bovine
meat

N=226",143.8517993614253,abx,0.71,144.39356256218278,226
Kenya,"Bovine
meat

N=226",60.807496507220414,abx,0.71,144.39356256218278,226
Kiribati,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Kuwait,"Bovine
meat

N=226",145.90654043846118,abx,0.71,144.39356256218278,226
Kyrgyzstan,"Bovine
meat

N=226",191.13169328618932,abx,0.71,144.39356256218278,226
Dominican Republic,"Bovine
meat

N=226",144.7406582749823,abx,0.71,144.39356256218278,226
Lao People's Democratic Republic,"Bovine
meat

N=226",314.08142859211483,abx,0.71,144.39356256218278,226
Mexico,"Bovine
meat

N=226",143.09730704984412,abx,0.71,144.39356256218278,226
Dominica,"Bovine
meat

N=226",145.25908946894998,abx,0.71,144.39356256218278,226
Djibouti,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Lebanon,"Bovine
meat

N=226",131.11463504789927,abx,0.71,144.39356256218278,226
Lesotho,"Bovine
meat

N=226",58.5946522627568,abx,0.71,144.39356256218278,226
Denmark,"Bovine
meat

N=226",40.7884319971831,abx,0.71,144.39356256218278,226
Liberia,"Bovine
meat

N=226",56.14362968112907,abx,0.71,144.39356256218278,226
Democratic Republic of the Congo,"Bovine
meat

N=226",58.90242269176023,abx,0.71,144.39356256218278,226
Libya,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Democratic People's Republic of Korea,"Bovine
meat

N=226",313.3862065828018,abx,0.71,144.39356256218278,226
Latvia,"Bovine
meat

N=226",36.54447681126761,abx,0.71,144.39356256218278,226
Sierra Leone,"Bovine
meat

N=226",59.0182464783109,abx,0.71,144.39356256218278,226
Germany,"Bovine
meat

N=226",66.65636100658682,abx,0.71,144.39356256218278,226
Anguilla,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Yemen,"Bovine
meat

N=226",145.8883896213377,abx,0.71,144.39356256218278,226
Switzerland,"Bovine
meat

N=226",48.216928606599176,abx,0.71,144.39356256218278,226
United Kingdom of Great Britain and Northern Ireland,"Bovine
meat

N=226",57.92701600499719,abx,0.71,144.39356256218278,226
Armenia,"Bovine
meat

N=173",27.235432525315712,kg_co2e,0.71,53.12231586315577,173
Tunisia,"Bovine
meat

N=226",47.058334528379945,abx,0.71,144.39356256218278,226
Antigua and Barbuda,"Bovine
meat

N=226",145.56253744387288,abx,0.71,144.39356256218278,226
Uganda,"Bovine
meat

N=226",61.43440708299977,abx,0.71,144.39356256218278,226
Sweden,"Bovine
meat

N=226",13.157516614084507,abx,0.71,144.39356256218278,226
Argentina,"Bovine
meat

N=226",143.1892829297999,abx,0.71,144.39356256218278,226
Suriname,"Bovine
meat

N=226",145.6766873801832,abx,0.71,144.39356256218278,226
Australia,"Bovine
meat

N=173",62.66866154538358,kg_co2e,0.71,53.12231586315577,173
Turkey,"Bovine
meat

N=226",190.4708771469139,abx,0.71,144.39356256218278,226
Angola,"Bovine
meat

N=173",138.1218480098696,kg_co2e,0.71,53.12231586315577,173
Armenia,"Bovine
meat

N=226",189.11729538471798,abx,0.71,144.39356256218278,226
Uruguay,"Bovine
meat

N=226",143.95613917746417,abx,0.71,144.39356256218278,226
Austria,"Bovine
meat

N=173",28.791208686373242,kg_co2e,0.71,53.12231586315577,173
Syrian Arab Republic,"Bovine
meat

N=226",145.8883896213377,abx,0.71,144.39356256218278,226
Trinidad and Tobago,"Bovine
meat

N=226",146.56399244741257,abx,0.71,144.39356256218278,226
Togo,"Bovine
meat

N=226",57.30991456570326,abx,0.71,144.39356256218278,226
United States of America,"Bovine
meat

N=226",125.56221867090692,abx,0.71,144.39356256218278,226
United States Virgin Islands,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Timor-Leste,"Bovine
meat

N=226",3.4025119043275835,abx,0.71,144.39356256218278,226
Tokelau,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Algeria,"Bovine
meat

N=226",45.741639824012445,abx,0.71,144.39356256218278,226
Argentina,"Bovine
meat

N=173",54.799807919518045,kg_co2e,0.71,53.12231586315577,173
Thailand,"Bovine
meat

N=226",821.1555483006578,abx,0.71,144.39356256218278,226
Andorra,"Bovine
meat

N=226",190.46256225514048,abx,0.71,144.39356256218278,226
United Republic of Tanzania,"Bovine
meat

N=226",59.184933382493945,abx,0.71,144.39356256218278,226
Angola,"Bovine
meat

N=226",61.04934815936587,abx,0.71,144.39356256218278,226
Tajikistan,"Bovine
meat

N=226",213.1883898945771,abx,0.71,144.39356256218278,226
Algeria,"Bovine
meat

N=173",27.67137929691942,kg_co2e,0.71,53.12231586315577,173
Antigua and Barbuda,"Bovine
meat

N=173",16.482573546027165,kg_co2e,0.71,53.12231586315577,173
Tonga,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
United Arab Emirates,"Bovine
meat

N=226",145.8883896213377,abx,0.71,144.39356256218278,226
Uzbekistan,"Bovine
meat

N=226",194.20387731711233,abx,0.71,144.39356256218278,226
Somalia,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Sudan,"Bovine
meat

N=226",58.94973353759488,abx,0.71,144.39356256218278,226
Austria,"Bovine
meat

N=226",20.246277579285227,abx,0.71,144.39356256218278,226
Viet Nam,"Bovine
meat

N=226",312.97520595845253,abx,0.71,144.39356256218278,226
Solomon Islands,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Afghanistan,"Bovine
meat

N=173",40.6443460109571,kg_co2e,0.71,53.12231586315577,173
Wallis and Futuna Islands,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Slovenia,"Bovine
meat

N=226",36.58144885915493,abx,0.71,144.39356256218278,226
Tuvalu,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Azerbaijan,"Bovine
meat

N=226",202.9711532185208,abx,0.71,144.39356256218278,226
Slovakia,"Bovine
meat

N=226",46.09538112394366,abx,0.71,144.39356256218278,226
Zambia,"Bovine
meat

N=226",59.33610399364797,abx,0.71,144.39356256218278,226
Belarus,"Bovine
meat

N=173",29.00770295002153,kg_co2e,0.71,53.12231586315577,173
Western Sahara,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Bahamas,"Bovine
meat

N=226",146.95067750021093,abx,0.71,144.39356256218278,226
Singapore,"Bovine
meat

N=226",312.84168459598556,abx,0.71,144.39356256218278,226
Bangladesh,"Bovine
meat

N=173",92.79229792804166,kg_co2e,0.71,53.12231586315577,173
Ukraine,"Bovine
meat

N=226",186.92095382518096,abx,0.71,144.39356256218278,226
Albania,"Bovine
meat

N=226",190.46618371657988,abx,0.71,144.39356256218278,226
Zimbabwe,"Bovine
meat

N=226",60.694352047640386,abx,0.71,144.39356256218278,226
Venezuela (Bolivarian Republic of),"Bovine
meat

N=226",143.6925642287113,abx,0.71,144.39356256218278,226
South Africa,"Bovine
meat

N=226",60.4374217252805,abx,0.71,144.39356256218278,226
Turks and Caicos Islands,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Australia,"Bovine
meat

N=226",326.80893684435506,abx,0.71,144.39356256218278,226
Turkmenistan,"Bovine
meat

N=226",199.5343032635912,abx,0.71,144.39356256218278,226
South Sudan,"Bovine
meat

N=226",58.945197480492624,abx,0.71,144.39356256218278,226
Vanuatu,"Bovine
meat

N=226",312.84285936948436,abx,0.71,144.39356256218278,226
Albania,"Bovine
meat

N=173",21.23730750413219,kg_co2e,0.71,53.12231586315577,173
Sri Lanka,"Bovine
meat

N=226",292.04878003151015,abx,0.71,144.39356256218278,226
Azerbaijan,"Bovine
meat

N=173",30.07525937700099,kg_co2e,0.71,53.12231586315577,173
Aruba,"Bovine
meat

N=226",144.39356256218278,abx,0.71,144.39356256218278,226
Spain,"Bovine
meat

N=226",148.37426823943665,abx,0.71,144.39356256218278,226
trout,"Aquatic
animals

N=6",171.66666666666669,abx,0.6,135.0,6
573,"Aquatic
animals

N=74",3.455,kg_co2e,0.6,3.791666666666667,74
shrimp,"Aquatic
animals

N=6",76.66666666666667,abx,0.6,135.0,6
577,"Aquatic
animals

N=74",3.75,kg_co2e,0.6,3.791666666666667,74
578,"Aquatic
animals

N=74",3.833333333333334,kg_co2e,0.6,3.791666666666667,74
tilapia,"Aquatic
animals

N=6",98.33333333333334,abx,0.6,135.0,6
575,"Aquatic
animals

N=74",3.5833333333333335,kg_co2e,0.6,3.791666666666667,74
576,"Aquatic
animals

N=74",3.6833333333333336,kg_co2e,0.6,3.791666666666667,74
572,"Aquatic
animals

N=74",3.316666666666667,kg_co2e,0.6,3.791666666666667,74
579,"Aquatic
animals

N=74",3.95,kg_co2e,0.6,3.791666666666667,74
574,"Aquatic
animals

N=74",3.5000000000000004,kg_co2e,0.6,3.791666666666667,74
580,"Aquatic
animals

N=74",4.133333333333334,kg_co2e,0.6,3.791666666666667,74
581,"Aquatic
animals

N=74",4.433333333333334,kg_co2e,0.6,3.791666666666667,74
600,"Aquatic
animals

N=74",12.016666666666667,kg_co2e,0.6,3.791666666666667,74
599,"Aquatic
animals

N=74",11.6,kg_co2e,0.6,3.791666666666667,74
602,"Aquatic
animals

N=74",0.5166666666666667,kg_co2e,0.6,3.791666666666667,74
598,"Aquatic
animals

N=74",11.0295,kg_co2e,0.6,3.791666666666667,74
597,"Aquatic
animals

N=74",10.766666666666667,kg_co2e,0.6,3.791666666666667,74
603,"Aquatic
animals

N=74",0.5833333333333334,kg_co2e,0.6,3.791666666666667,74
596,"Aquatic
animals

N=74",9.166666666666668,kg_co2e,0.6,3.791666666666667,74
595,"Aquatic
animals

N=74",8.666666666666668,kg_co2e,0.6,3.791666666666667,74
604,"Aquatic
animals

N=74",0.59,kg_co2e,0.6,3.791666666666667,74
594,"Aquatic
animals

N=74",8.666666666666668,kg_co2e,0.6,3.791666666666667,74
593,"Aquatic
animals

N=74",8.333333333333334,kg_co2e,0.6,3.791666666666667,74
592,"Aquatic
animals

N=74",7.544350000000001,kg_co2e,0.6,3.791666666666667,74
606,"Aquatic
animals

N=74",0.8450000000000001,kg_co2e,0.6,3.791666666666667,74
605,"Aquatic
animals

N=74",0.6,kg_co2e,0.6,3.791666666666667,74
590,"Aquatic
animals

N=74",2.216666666666667,kg_co2e,0.6,3.791666666666667,74
catfish,"Aquatic
animals

N=6",261.66666666666674,abx,0.6,135.0,6
pooled,"Aquatic
animals

N=6",346.6666666666667,abx,0.6,135.0,6
589,"Aquatic
animals

N=74",1.95,kg_co2e,0.6,3.791666666666667,74
588,"Aquatic
animals

N=74",10.210166666666668,kg_co2e,0.6,3.791666666666667,74
587,"Aquatic
animals

N=74",9.016666666666667,kg_co2e,0.6,3.791666666666667,74
586,"Aquatic
animals

N=74",6.873333333333333,kg_co2e,0.6,3.791666666666667,74
585,"Aquatic
animals

N=74",5.938199999999999,kg_co2e,0.6,3.791666666666667,74
584,"Aquatic
animals

N=74",5.65,kg_co2e,0.6,3.791666666666667,74
583,"Aquatic
animals

N=74",5.45,kg_co2e,0.6,3.791666666666667,74
salmon,"Aquatic
animals

N=6",45.00000000000001,abx,0.6,135.0,6
582,"Aquatic
animals

N=74",4.816666666666667,kg_co2e,0.6,3.791666666666667,74
591,"Aquatic
animals

N=74",2.566666666666667,kg_co2e,0.6,3.791666666666667,74
571,"Aquatic
animals

N=74",3.2283333333333335,kg_co2e,0.6,3.791666666666667,74
610,"Aquatic
animals

N=74",2.666666666666667,kg_co2e,0.6,3.791666666666667,74
607,"Aquatic
animals

N=74",1.3,kg_co2e,0.6,3.791666666666667,74
617,"Aquatic
animals

N=74",4.605,kg_co2e,0.6,3.791666666666667,74
618,"Aquatic
animals

N=74",34.083333333333336,kg_co2e,0.6,3.791666666666667,74
570,"Aquatic
animals

N=74",3.005,kg_co2e,0.6,3.791666666666667,74
619,"Aquatic
animals

N=74",4.583333333333334,kg_co2e,0.6,3.791666666666667,74
620,"Aquatic
animals

N=74",5.860500000000001,kg_co2e,0.6,3.791666666666667,74
621,"Aquatic
animals

N=74",6.090833333333333,kg_co2e,0.6,3.791666666666667,74
622,"Aquatic
animals

N=74",7.15,kg_co2e,0.6,3.791666666666667,74
623,"Aquatic
animals

N=74",7.333333333333334,kg_co2e,0.6,3.791666666666667,74
624,"Aquatic
animals

N=74",8.8,kg_co2e,0.6,3.791666666666667,74
616,"Aquatic
animals

N=74",4.526666666666667,kg_co2e,0.6,3.791666666666667,74
625,"Aquatic
animals

N=74",10.8895,kg_co2e,0.6,3.791666666666667,74
627,"Aquatic
animals

N=74",58.333333333333336,kg_co2e,0.6,3.791666666666667,74
628,"Aquatic
animals

N=74",10.65,kg_co2e,0.6,3.791666666666667,74
629,"Aquatic
animals

N=74",11.516666666666667,kg_co2e,0.6,3.791666666666667,74
630,"Aquatic
animals

N=74",12.25,kg_co2e,0.6,3.791666666666667,74
631,"Aquatic
animals

N=74",0.26666666666666666,kg_co2e,0.6,3.791666666666667,74
632,"Aquatic
animals

N=74",0.4174,kg_co2e,0.6,3.791666666666667,74
633,"Aquatic
animals

N=74",0.5483333333333333,kg_co2e,0.6,3.791666666666667,74
634,"Aquatic
animals

N=74",0.7134663100809746,kg_co2e,0.6,3.791666666666667,74
635,"Aquatic
animals

N=74",2.1163333333333334,kg_co2e,0.6,3.791666666666667,74
626,"Aquatic
animals

N=74",11.199666666666667,kg_co2e,0.6,3.791666666666667,74
615,"Aquatic
animals

N=74",4.445,kg_co2e,0.6,3.791666666666667,74
601,"Aquatic
animals

N=74",14.016666666666667,kg_co2e,0.6,3.791666666666667,74
562,"Aquatic
animals

N=74",1.6011666666666668,kg_co2e,0.6,3.791666666666667,74
608,"Aquatic
animals

N=74",2.3166666666666664,kg_co2e,0.6,3.791666666666667,74
614,"Aquatic
animals

N=74",3.666666666666667,kg_co2e,0.6,3.791666666666667,74
